"Lokasyon","Kabinet","PortGroup","Alias","PortWWN","PortCount"
"Istanbul","HW007","PG4","HW007_PG4","28:51:cc:bc:e3:01:6d:fe","8"
"Istanbul","HW007","PG4","HW007_PG4","28:81:cc:bc:e3:01:6d:fe","8"
"Istanbul","HW007","PG4","HW007_PG4","29:31:cc:bc:e3:01:6d:fe","8"
"Istanbul","HW007","PG4","HW007_PG4","29:61:cc:bc:e3:01:6d:fe","8"
"Istanbul","HW007","PG4","HW007_PG4","28:51:cc:bc:e3:01:6d:f8","8"
"Istanbul","HW007","PG4","HW007_PG4","28:81:cc:bc:e3:01:6d:f8","8"
"Istanbul","HW007","PG4","HW007_PG4","29:31:cc:bc:e3:01:6d:f8","8"
"Istanbul","HW007","PG4","HW007_PG4","29:61:cc:bc:e3:01:6d:f8","8"
"Istanbul","HW007","PG1","HW007_PG1","28:10:cc:bc:e3:01:6d:fe","8"
"Istanbul","HW007","PG1","HW007_PG1","28:c0:cc:bc:e3:01:6d:fe","8"
"Istanbul","HW007","PG1","HW007_PG1","28:f0:cc:bc:e3:01:6d:fe","8"
"Istanbul","HW007","PG1","HW007_PG1","29:a0:cc:bc:e3:01:6d:fe","8"
"Istanbul","HW007","PG1","HW007_PG1","28:10:cc:bc:e3:01:6d:f8","8"
"Istanbul","HW007","PG1","HW007_PG1","28:c0:cc:bc:e3:01:6d:f8","8"
"Istanbul","HW007","PG1","HW007_PG1","28:f0:cc:bc:e3:01:6d:f8","8"
"Istanbul","HW007","PG1","HW007_PG1","29:a0:cc:bc:e3:01:6d:f8","8"
"Istanbul","HW007","PG5_GEN8586","HW007_PG5_GEN8586","28:21:cc:bc:e3:01:6d:fe","8"
"Istanbul","HW007","PG5_GEN8586","HW007_PG5_GEN8586","28:b1:cc:bc:e3:01:6d:fe","8"
"Istanbul","HW007","PG5_GEN8586","HW007_PG5_GEN8586","29:01:cc:bc:e3:01:6d:fe","8"
"Istanbul","HW007","PG5_GEN8586","HW007_PG5_GEN8586","29:91:cc:bc:e3:01:6d:fe","8"
"Istanbul","HW007","PG5_GEN8586","HW007_PG5_GEN8586","28:21:cc:bc:e3:01:6d:f8","8"
"Istanbul","HW007","PG5_GEN8586","HW007_PG5_GEN8586","28:b1:cc:bc:e3:01:6d:f8","8"
"Istanbul","HW007","PG5_GEN8586","HW007_PG5_GEN8586","29:01:cc:bc:e3:01:6d:f8","8"
"Istanbul","HW007","PG5_GEN8586","HW007_PG5_GEN8586","29:91:cc:bc:e3:01:6d:f8","8"
"Istanbul","HW007","PG6_GEN8586","HW007_PG6_GEN8586","28:11:cc:bc:e3:01:6d:fe","8"
"Istanbul","HW007","PG6_GEN8586","HW007_PG6_GEN8586","28:c1:cc:bc:e3:01:6d:fe","8"
"Istanbul","HW007","PG6_GEN8586","HW007_PG6_GEN8586","28:f1:cc:bc:e3:01:6d:fe","8"
"Istanbul","HW007","PG6_GEN8586","HW007_PG6_GEN8586","29:a1:cc:bc:e3:01:6d:fe","8"
"Istanbul","HW007","PG6_GEN8586","HW007_PG6_GEN8586","28:11:cc:bc:e3:01:6d:f8","8"
"Istanbul","HW007","PG6_GEN8586","HW007_PG6_GEN8586","28:c1:cc:bc:e3:01:6d:f8","8"
"Istanbul","HW007","PG6_GEN8586","HW007_PG6_GEN8586","28:f1:cc:bc:e3:01:6d:f8","8"
"Istanbul","HW007","PG6_GEN8586","HW007_PG6_GEN8586","29:a1:cc:bc:e3:01:6d:f8","8"
"Istanbul","HW007","PG2_PG3_KK","HW007_PG2_PG3_KK","28:20:cc:bc:e3:01:6d:fe","16"
"Istanbul","HW007","PG2_PG3_KK","HW007_PG2_PG3_KK","28:50:cc:bc:e3:01:6d:fe","16"
"Istanbul","HW007","PG2_PG3_KK","HW007_PG2_PG3_KK","28:80:cc:bc:e3:01:6d:fe","16"
"Istanbul","HW007","PG2_PG3_KK","HW007_PG2_PG3_KK","28:b0:cc:bc:e3:01:6d:fe","16"
"Istanbul","HW007","PG2_PG3_KK","HW007_PG2_PG3_KK","29:00:cc:bc:e3:01:6d:fe","16"
"Istanbul","HW007","PG2_PG3_KK","HW007_PG2_PG3_KK","29:30:cc:bc:e3:01:6d:fe","16"
"Istanbul","HW007","PG2_PG3_KK","HW007_PG2_PG3_KK","29:60:cc:bc:e3:01:6d:fe","16"
"Istanbul","HW007","PG2_PG3_KK","HW007_PG2_PG3_KK","29:90:cc:bc:e3:01:6d:fe","16"
"Istanbul","HW007","PG2_PG3_KK","HW007_PG2_PG3_KK","28:20:cc:bc:e3:01:6d:f8","16"
"Istanbul","HW007","PG2_PG3_KK","HW007_PG2_PG3_KK","28:50:cc:bc:e3:01:6d:f8","16"
"Istanbul","HW007","PG2_PG3_KK","HW007_PG2_PG3_KK","28:80:cc:bc:e3:01:6d:f8","16"
"Istanbul","HW007","PG2_PG3_KK","HW007_PG2_PG3_KK","28:b0:cc:bc:e3:01:6d:f8","16"
"Istanbul","HW007","PG2_PG3_KK","HW007_PG2_PG3_KK","29:00:cc:bc:e3:01:6d:f8","16"
"Istanbul","HW007","PG2_PG3_KK","HW007_PG2_PG3_KK","29:30:cc:bc:e3:01:6d:f8","16"
"Istanbul","HW007","PG2_PG3_KK","HW007_PG2_PG3_KK","29:60:cc:bc:e3:01:6d:f8","16"
"Istanbul","HW007","PG2_PG3_KK","HW007_PG2_PG3_KK","29:90:cc:bc:e3:01:6d:f8","16"
"Istanbul","HW007","PG7","HW007_PG7","28:12:cc:bc:e3:01:6d:fe","8"
"Istanbul","HW007","PG7","HW007_PG7","28:c2:cc:bc:e3:01:6d:fe","8"
"Istanbul","HW007","PG7","HW007_PG7","28:f2:cc:bc:e3:01:6d:fe","8"
"Istanbul","HW007","PG7","HW007_PG7","29:a2:cc:bc:e3:01:6d:fe","8"
"Istanbul","HW007","PG7","HW007_PG7","28:12:cc:bc:e3:01:6d:f8","8"
"Istanbul","HW007","PG7","HW007_PG7","28:c2:cc:bc:e3:01:6d:f8","8"
"Istanbul","HW007","PG7","HW007_PG7","28:f2:cc:bc:e3:01:6d:f8","8"
"Istanbul","HW007","PG7","HW007_PG7","29:a2:cc:bc:e3:01:6d:f8","8"
"Istanbul","HW007","PG8","HW007_PG8","28:22:cc:bc:e3:01:6d:fe","8"
"Istanbul","HW007","PG8","HW007_PG8","28:b2:cc:bc:e3:01:6d:fe","8"
"Istanbul","HW007","PG8","HW007_PG8","29:02:cc:bc:e3:01:6d:fe","8"
"Istanbul","HW007","PG8","HW007_PG8","29:92:cc:bc:e3:01:6d:fe","8"
"Istanbul","HW007","PG8","HW007_PG8","28:22:cc:bc:e3:01:6d:f8","8"
"Istanbul","HW007","PG8","HW007_PG8","28:b2:cc:bc:e3:01:6d:f8","8"
"Istanbul","HW007","PG8","HW007_PG8","29:02:cc:bc:e3:01:6d:f8","8"
"Istanbul","HW007","PG8","HW007_PG8","29:92:cc:bc:e3:01:6d:f8","8"
"Istanbul","HW005","PG4","HW005_PG4","28:51:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG4","HW005_PG4","28:81:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG4","HW005_PG4","29:31:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG4","HW005_PG4","29:61:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG4","HW005_PG4","28:51:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG4","HW005_PG4","28:81:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG4","HW005_PG4","29:31:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG4","HW005_PG4","29:61:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG1","HW005_PG1","28:10:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG1","HW005_PG1","28:c0:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG1","HW005_PG1","28:f0:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG1","HW005_PG1","29:a0:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG1","HW005_PG1","28:10:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG1","HW005_PG1","28:c0:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG1","HW005_PG1","28:f0:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG1","HW005_PG1","29:a0:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG2_PG7_KK","HW005_PG2_PG7_KK","28:20:a8:d4:e0:5d:d4:d8","16"
"Istanbul","HW005","PG2_PG7_KK","HW005_PG2_PG7_KK","28:52:a8:d4:e0:5d:d4:d8","16"
"Istanbul","HW005","PG2_PG7_KK","HW005_PG2_PG7_KK","28:82:a8:d4:e0:5d:d4:d8","16"
"Istanbul","HW005","PG2_PG7_KK","HW005_PG2_PG7_KK","28:b0:a8:d4:e0:5d:d4:d8","16"
"Istanbul","HW005","PG2_PG7_KK","HW005_PG2_PG7_KK","29:00:a8:d4:e0:5d:d4:d8","16"
"Istanbul","HW005","PG2_PG7_KK","HW005_PG2_PG7_KK","29:32:a8:d4:e0:5d:d4:d8","16"
"Istanbul","HW005","PG2_PG7_KK","HW005_PG2_PG7_KK","29:62:a8:d4:e0:5d:d4:d8","16"
"Istanbul","HW005","PG2_PG7_KK","HW005_PG2_PG7_KK","29:90:a8:d4:e0:5d:d4:d8","16"
"Istanbul","HW005","PG2_PG7_KK","HW005_PG2_PG7_KK","28:20:a8:d4:e0:5d:d4:d4","16"
"Istanbul","HW005","PG2_PG7_KK","HW005_PG2_PG7_KK","28:52:a8:d4:e0:5d:d4:d4","16"
"Istanbul","HW005","PG2_PG7_KK","HW005_PG2_PG7_KK","28:82:a8:d4:e0:5d:d4:d4","16"
"Istanbul","HW005","PG2_PG7_KK","HW005_PG2_PG7_KK","28:b0:a8:d4:e0:5d:d4:d4","16"
"Istanbul","HW005","PG2_PG7_KK","HW005_PG2_PG7_KK","29:00:a8:d4:e0:5d:d4:d4","16"
"Istanbul","HW005","PG2_PG7_KK","HW005_PG2_PG7_KK","29:32:a8:d4:e0:5d:d4:d4","16"
"Istanbul","HW005","PG2_PG7_KK","HW005_PG2_PG7_KK","29:62:a8:d4:e0:5d:d4:d4","16"
"Istanbul","HW005","PG2_PG7_KK","HW005_PG2_PG7_KK","29:90:a8:d4:e0:5d:d4:d4","16"
"Istanbul","HW005","PG3","HW005_PG3","28:50:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG3","HW005_PG3","28:80:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG3","HW005_PG3","29:30:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG3","HW005_PG3","29:60:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG3","HW005_PG3","28:50:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG3","HW005_PG3","28:80:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG3","HW005_PG3","29:30:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG3","HW005_PG3","29:60:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG5","HW005_PG5","28:21:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG5","HW005_PG5","28:b1:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG5","HW005_PG5","29:01:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG5","HW005_PG5","29:91:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG5","HW005_PG5","28:21:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG5","HW005_PG5","28:b1:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG5","HW005_PG5","29:01:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG5","HW005_PG5","29:91:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG6","HW005_PG6","28:11:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG6","HW005_PG6","28:c1:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG6","HW005_PG6","28:f1:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG6","HW005_PG6","29:a1:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG6","HW005_PG6","28:11:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG6","HW005_PG6","28:c1:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG6","HW005_PG6","28:f1:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG6","HW005_PG6","29:a1:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG8","HW005_PG8","28:12:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG8","HW005_PG8","28:c2:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG8","HW005_PG8","28:f2:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG8","HW005_PG8","29:a2:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG8","HW005_PG8","28:12:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG8","HW005_PG8","28:c2:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG8","HW005_PG8","28:f2:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG8","HW005_PG8","29:a2:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG9_OCM","HW005_PG9_OCM","28:22:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG9_OCM","HW005_PG9_OCM","28:b2:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG9_OCM","HW005_PG9_OCM","29:02:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG9_OCM","HW005_PG9_OCM","29:92:a8:d4:e0:5d:d4:d8","8"
"Istanbul","HW005","PG9_OCM","HW005_PG9_OCM","28:22:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG9_OCM","HW005_PG9_OCM","28:b2:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG9_OCM","HW005_PG9_OCM","29:02:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW005","PG9_OCM","HW005_PG9_OCM","29:92:a8:d4:e0:5d:d4:d4","8"
"Istanbul","HW004","ODS_PG1","HW004_ODS_PG1","28:10:b4:89:01:d6:27:95","8"
"Istanbul","HW004","ODS_PG1","HW004_ODS_PG1","28:c0:b4:89:01:d6:27:95","8"
"Istanbul","HW004","ODS_PG1","HW004_ODS_PG1","28:f0:b4:89:01:d6:27:95","8"
"Istanbul","HW004","ODS_PG1","HW004_ODS_PG1","29:a0:b4:89:01:d6:27:95","8"
"Istanbul","HW004","ODS_PG1","HW004_ODS_PG1","28:10:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","ODS_PG1","HW004_ODS_PG1","28:c0:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","ODS_PG1","HW004_ODS_PG1","28:f0:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","ODS_PG1","HW004_ODS_PG1","29:a0:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","COREARC_PG2","HW004_COREARC_PG2","28:20:b4:89:01:d6:27:95","8"
"Istanbul","HW004","COREARC_PG2","HW004_COREARC_PG2","28:b0:b4:89:01:d6:27:95","8"
"Istanbul","HW004","COREARC_PG2","HW004_COREARC_PG2","29:00:b4:89:01:d6:27:95","8"
"Istanbul","HW004","COREARC_PG2","HW004_COREARC_PG2","29:90:b4:89:01:d6:27:95","8"
"Istanbul","HW004","COREARC_PG2","HW004_COREARC_PG2","28:20:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","COREARC_PG2","HW004_COREARC_PG2","28:b0:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","COREARC_PG2","HW004_COREARC_PG2","29:00:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","COREARC_PG2","HW004_COREARC_PG2","29:90:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","ODS_PG3","HW004_ODS_PG3","28:50:b4:89:01:d6:27:95","8"
"Istanbul","HW004","ODS_PG3","HW004_ODS_PG3","28:80:b4:89:01:d6:27:95","8"
"Istanbul","HW004","ODS_PG3","HW004_ODS_PG3","29:30:b4:89:01:d6:27:95","8"
"Istanbul","HW004","ODS_PG3","HW004_ODS_PG3","29:60:b4:89:01:d6:27:95","8"
"Istanbul","HW004","ODS_PG3","HW004_ODS_PG3","28:50:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","ODS_PG3","HW004_ODS_PG3","28:80:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","ODS_PG3","HW004_ODS_PG3","29:30:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","ODS_PG3","HW004_ODS_PG3","29:60:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","PG4","HW004_PG4","28:51:b4:89:01:d6:27:95","8"
"Istanbul","HW004","PG4","HW004_PG4","28:81:b4:89:01:d6:27:95","8"
"Istanbul","HW004","PG4","HW004_PG4","29:31:b4:89:01:d6:27:95","8"
"Istanbul","HW004","PG4","HW004_PG4","29:61:b4:89:01:d6:27:95","8"
"Istanbul","HW004","PG4","HW004_PG4","28:51:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","PG4","HW004_PG4","28:81:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","PG4","HW004_PG4","29:31:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","PG4","HW004_PG4","29:61:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","PG5_DB09","HW004_PG5_DB09","28:21:b4:89:01:d6:27:95","8"
"Istanbul","HW004","PG5_DB09","HW004_PG5_DB09","28:b1:b4:89:01:d6:27:95","8"
"Istanbul","HW004","PG5_DB09","HW004_PG5_DB09","29:01:b4:89:01:d6:27:95","8"
"Istanbul","HW004","PG5_DB09","HW004_PG5_DB09","29:91:b4:89:01:d6:27:95","8"
"Istanbul","HW004","PG5_DB09","HW004_PG5_DB09","28:21:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","PG5_DB09","HW004_PG5_DB09","28:b1:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","PG5_DB09","HW004_PG5_DB09","29:01:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","PG5_DB09","HW004_PG5_DB09","29:91:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","CORERAC_PG8","HW004_CORERAC_PG8","28:12:b4:89:01:d6:27:95","8"
"Istanbul","HW004","CORERAC_PG8","HW004_CORERAC_PG8","28:c2:b4:89:01:d6:27:95","8"
"Istanbul","HW004","CORERAC_PG8","HW004_CORERAC_PG8","28:f2:b4:89:01:d6:27:95","8"
"Istanbul","HW004","CORERAC_PG8","HW004_CORERAC_PG8","29:a2:b4:89:01:d6:27:95","8"
"Istanbul","HW004","CORERAC_PG8","HW004_CORERAC_PG8","28:12:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","CORERAC_PG8","HW004_CORERAC_PG8","28:c2:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","CORERAC_PG8","HW004_CORERAC_PG8","28:f2:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","CORERAC_PG8","HW004_CORERAC_PG8","29:a2:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","CORERAC_PG7","HW004_CORERAC_PG7","28:52:b4:89:01:d6:27:95","8"
"Istanbul","HW004","CORERAC_PG7","HW004_CORERAC_PG7","28:82:b4:89:01:d6:27:95","8"
"Istanbul","HW004","CORERAC_PG7","HW004_CORERAC_PG7","29:32:b4:89:01:d6:27:95","8"
"Istanbul","HW004","CORERAC_PG7","HW004_CORERAC_PG7","29:62:b4:89:01:d6:27:95","8"
"Istanbul","HW004","CORERAC_PG7","HW004_CORERAC_PG7","28:52:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","CORERAC_PG7","HW004_CORERAC_PG7","28:82:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","CORERAC_PG7","HW004_CORERAC_PG7","29:32:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","CORERAC_PG7","HW004_CORERAC_PG7","29:62:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","PG6_DB09","HW004_PG6_DB09","28:11:b4:89:01:d6:27:95","8"
"Istanbul","HW004","PG6_DB09","HW004_PG6_DB09","28:c1:b4:89:01:d6:27:95","8"
"Istanbul","HW004","PG6_DB09","HW004_PG6_DB09","28:f1:b4:89:01:d6:27:95","8"
"Istanbul","HW004","PG6_DB09","HW004_PG6_DB09","29:a1:b4:89:01:d6:27:95","8"
"Istanbul","HW004","PG6_DB09","HW004_PG6_DB09","28:11:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","PG6_DB09","HW004_PG6_DB09","28:c1:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","PG6_DB09","HW004_PG6_DB09","28:f1:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","PG6_DB09","HW004_PG6_DB09","29:a1:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","PG9_GENEL","HW004_PG9_GENEL","28:22:b4:89:01:d6:27:95","8"
"Istanbul","HW004","PG9_GENEL","HW004_PG9_GENEL","28:b2:b4:89:01:d6:27:95","8"
"Istanbul","HW004","PG9_GENEL","HW004_PG9_GENEL","29:02:b4:89:01:d6:27:95","8"
"Istanbul","HW004","PG9_GENEL","HW004_PG9_GENEL","29:92:b4:89:01:d6:27:95","8"
"Istanbul","HW004","PG9_GENEL","HW004_PG9_GENEL","28:22:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","PG9_GENEL","HW004_PG9_GENEL","28:b2:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","PG9_GENEL","HW004_PG9_GENEL","29:02:b4:89:01:d6:27:9b","8"
"Istanbul","HW004","PG9_GENEL","HW004_PG9_GENEL","29:92:b4:89:01:d6:27:9b","8"
"Istanbul","HW002","GEN_PG1","HW002_GEN_PG1","28:10:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","GEN_PG1","HW002_GEN_PG1","28:c0:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","GEN_PG1","HW002_GEN_PG1","28:f0:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","GEN_PG1","HW002_GEN_PG1","29:a0:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","GEN_PG1","HW002_GEN_PG1","28:10:ac:99:29:92:39:7f","8"
"Istanbul","HW002","GEN_PG1","HW002_GEN_PG1","28:c0:ac:99:29:92:39:7f","8"
"Istanbul","HW002","GEN_PG1","HW002_GEN_PG1","28:f0:ac:99:29:92:39:7f","8"
"Istanbul","HW002","GEN_PG1","HW002_GEN_PG1","29:a0:ac:99:29:92:39:7f","8"
"Istanbul","HW002","COREARC_PG2","HW002_COREARC_PG2","28:20:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","COREARC_PG2","HW002_COREARC_PG2","28:b0:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","COREARC_PG2","HW002_COREARC_PG2","29:00:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","COREARC_PG2","HW002_COREARC_PG2","29:90:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","COREARC_PG2","HW002_COREARC_PG2","28:20:ac:99:29:92:39:7f","8"
"Istanbul","HW002","COREARC_PG2","HW002_COREARC_PG2","28:b0:ac:99:29:92:39:7f","8"
"Istanbul","HW002","COREARC_PG2","HW002_COREARC_PG2","29:00:ac:99:29:92:39:7f","8"
"Istanbul","HW002","COREARC_PG2","HW002_COREARC_PG2","29:90:ac:99:29:92:39:7f","8"
"Istanbul","HW002","GEN_PG3_YEDEK","HW002_GEN_PG3_YEDEK","28:50:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","GEN_PG3_YEDEK","HW002_GEN_PG3_YEDEK","28:80:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","GEN_PG3_YEDEK","HW002_GEN_PG3_YEDEK","29:30:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","GEN_PG3_YEDEK","HW002_GEN_PG3_YEDEK","29:60:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","GEN_PG3_YEDEK","HW002_GEN_PG3_YEDEK","28:50:ac:99:29:92:39:7f","8"
"Istanbul","HW002","GEN_PG3_YEDEK","HW002_GEN_PG3_YEDEK","28:80:ac:99:29:92:39:7f","8"
"Istanbul","HW002","GEN_PG3_YEDEK","HW002_GEN_PG3_YEDEK","29:30:ac:99:29:92:39:7f","8"
"Istanbul","HW002","GEN_PG3_YEDEK","HW002_GEN_PG3_YEDEK","29:60:ac:99:29:92:39:7f","8"
"Istanbul","HW002","PG4_GENEL","HW002_PG4_GENEL","28:51:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","PG4_GENEL","HW002_PG4_GENEL","28:81:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","PG4_GENEL","HW002_PG4_GENEL","29:31:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","PG4_GENEL","HW002_PG4_GENEL","29:61:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","PG4_GENEL","HW002_PG4_GENEL","28:51:ac:99:29:92:39:7f","8"
"Istanbul","HW002","PG4_GENEL","HW002_PG4_GENEL","28:81:ac:99:29:92:39:7f","8"
"Istanbul","HW002","PG4_GENEL","HW002_PG4_GENEL","29:31:ac:99:29:92:39:7f","8"
"Istanbul","HW002","PG4_GENEL","HW002_PG4_GENEL","29:61:ac:99:29:92:39:7f","8"
"Istanbul","HW002","PG5_DB09","HW002_PG5_DB09","28:21:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","PG5_DB09","HW002_PG5_DB09","28:b1:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","PG5_DB09","HW002_PG5_DB09","29:01:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","PG5_DB09","HW002_PG5_DB09","29:91:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","PG5_DB09","HW002_PG5_DB09","28:21:ac:99:29:92:39:7f","8"
"Istanbul","HW002","PG5_DB09","HW002_PG5_DB09","28:b1:ac:99:29:92:39:7f","8"
"Istanbul","HW002","PG5_DB09","HW002_PG5_DB09","29:01:ac:99:29:92:39:7f","8"
"Istanbul","HW002","PG5_DB09","HW002_PG5_DB09","29:91:ac:99:29:92:39:7f","8"
"Istanbul","HW002","CORERAC_PG8","HW002_CORERAC_PG8","28:12:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","CORERAC_PG8","HW002_CORERAC_PG8","28:c2:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","CORERAC_PG8","HW002_CORERAC_PG8","28:f2:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","CORERAC_PG8","HW002_CORERAC_PG8","29:a2:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","CORERAC_PG8","HW002_CORERAC_PG8","28:12:ac:99:29:92:39:7f","8"
"Istanbul","HW002","CORERAC_PG8","HW002_CORERAC_PG8","28:c2:ac:99:29:92:39:7f","8"
"Istanbul","HW002","CORERAC_PG8","HW002_CORERAC_PG8","28:f2:ac:99:29:92:39:7f","8"
"Istanbul","HW002","CORERAC_PG8","HW002_CORERAC_PG8","29:a2:ac:99:29:92:39:7f","8"
"Istanbul","HW002","CORERAC_PG7","HW002_CORERAC_PG7","28:52:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","CORERAC_PG7","HW002_CORERAC_PG7","28:82:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","CORERAC_PG7","HW002_CORERAC_PG7","29:32:b4:89:01:d6:27:9a","8"
