"HostName","Location"
"CLESXPRDGEN0104","HUAWEI-002"
"CLESXPRDGEN0105","HUAWEI-002"
"CLWPRDGENGPU1009","HUAWEI-002"
"LSXPRDESX02","HUAWEI-002"
"LSXPRDESX01","HUAWEI-002"
"LSXPRDESX03","HUAWEI-002"
"DAPRDKFK04","HUAWEI-002"
"DAPRDKFK05","HUAWEI-002"
"LSXPRDRAC01","HUAWEI-002"
"LSXPRDRAC02","HUAWEI-002"
"CLESXPRDGEN0107","HUAWEI-002"
"LSXPRDLX01","HUAWEI-002"
"LSXPRDLX02","HUAWEI-002"
"CLWPRDGENGPU1105","HUAWEI-002"
"GENPRDRAC85","HUAWEI-002"
"GENPRDRAC86","HUAWEI-002"
"BTPRDLX70","HUAWEI-002"
"BTPRDLX72","HUAWEI-002"
"BTPRDLX74","HUAWEI-002"
"BTPRDLX76","HUAWEI-002"
"BTPRDLX78","HUAWEI-002"
"BTPRDLX80","HUAWEI-002"
"BTPRDLX82","HUAWEI-002"
"BTPRDLX84","HUAWEI-002"
"BTPRDLX86","HUAWEI-002"
"BTPRDLX88","HUAWEI-002"
"CLESXPRDGEN0106","HUAWEI-002"
"CLESXPRDGEN0108","HUAWEI-002"
"BTPRDLX29","HUAWEI-002"
"STOPRDAPP06","HUAWEI-002"
"SWTSTAPP01","HUAWEI-002"
"SWTSTAPP02","HUAWEI-002"
"VSERVER        VOLUME","ANK_AFF_CLS_01"
"ANK_AFF_CLS_01 MDV_CRS_B8C512B0B4EB11EE9502D039EAAFE943_A","ANK_AFF_CLS_01"
"ANK_AFF_CLS_01 MDV_CRS_B8C512B0B4EB11EE9502D039EAAFE943_B","ANK_AFF_CLS_01"
"ANK_AFF_CLS_01 MDV_CRS_CB0DFB79B4EE11EE89BDD039EAAFEA5B_A","ANK_AFF_CLS_01"
"ANK_AFF_CLS_01 MDV_CRS_CB0DFB79B4EE11EE89BDD039EAAFEA5B_B","ANK_AFF_CLS_01"
"ANK_AFF_CLS_01-01 VOL0","ANK_AFF_CLS_01"
"ANK_AFF_CLS_01-02 VOL0","ANK_AFF_CLS_01"
"CORE_PRINTING  CORE_PRINTING_ROOT","ANK_AFF_CLS_01"
"CORE_PRINTING  TR_CORETEST_SHARED_2_DEST","ANK_AFF_CLS_01"
"CORE_PRINTING  AUDIT_LOG_DEST","ANK_AFF_CLS_01"
"CORE_PRINTING  CBPRDAPP_PRINTING_DEST","ANK_AFF_CLS_01"
"CORE_SESSION-MC CORE_SESSION_ROOT","ANK_AFF_CLS_01"
"CORE_SESSION-MC TR_COREPROD_SHARED_2_DEST","ANK_AFF_CLS_01"
"CORE_SESSION-MC TR_TEST_DEST","ANK_AFF_CLS_01"
"CORE_SESSION-MC CBPRDAPP_SESSION_ROOT_DEST","ANK_AFF_CLS_01"
"CORE_TEST_PRINTING CORE_TEST_PRINTING_ROOT","ANK_AFF_CLS_01"
"CORE_TEST_PRINTING TR_CORETEST_SHARED_2_DT","ANK_AFF_CLS_01"
"CORE_TEST_PRINTING CB_TEST_PRINTING1_DT","ANK_AFF_CLS_01"
"CORE_TEST_PRINTING CB_TEST_PRINTING_DT","ANK_AFF_CLS_01"
"GENERIC_AFF1   GENERIC_PROD_ROOT","ANK_AFF_CLS_01"
"GENERIC_AFF1   EFFTEST","ANK_AFF_CLS_01"
"GENERIC_AFF1   UOM_PRINTING_REPTEST_DEST","ANK_AFF_CLS_01"
"GENERIC_AFF1   VOL_AUDIT_DEST","ANK_AFF_CLS_01"
"GENERIC_AFF1   VOL_CBPRDMFT_INFOE_DEST","ANK_AFF_CLS_01"
"GENERIC_AFF1   VOL_EBS_DEST","ANK_AFF_CLS_01"
"GENERIC_AFF1   VOL_OCPPRDDMZ02_REGISTRY_DEST","ANK_AFF_CLS_01"
"GENERIC_AFF1   VOL_OCPPRDDMZ02_RWM_DEST","ANK_AFF_CLS_01"
"GENERIC_AFF1   VOL_OCPPRDGEN02_REGISTRY_DEST","ANK_AFF_CLS_01"
"GENERIC_AFF1   VOL_OCPPRDGEN02_RWM_DEST","ANK_AFF_CLS_01"
"GENERIC_AFF1   VOL_OCRM_DEST","ANK_AFF_CLS_01"
"GENERIC_AFF2-MC GENERIC_AFF2_ROOT","ANK_AFF_CLS_01"
"BACKUPTEST     BACKUPCOMMVAULT","ANK_AFF_CLS_01"
"BACKUPTEST     BACKUPCOMMVAULT_V2","ANK_AFF_CLS_01"
"BACKUPTEST     BACKUPTEST_ROOT","ANK_AFF_CLS_01"
"SVM_TEST2-MC   EFFICIENCYTEST","ANK_AFF_CLS_01"
"SVM_TEST2-MC   SVM_TEST2_ROOT","ANK_AFF_CLS_01"
"VSERVER_LDAPS  VSERVER_LDAPS_ROOT","ANK_AFF_CLS_01"
"VSERVER_LDAPS2-MC SEAL_TEST","ANK_AFF_CLS_01"
"VSERVER_LDAPS2-MC VSERVER_LDAPS2_ROOT","ANK_AFF_CLS_01"
"A400_01 VOL0","UMR_CLS"
"A400_02 VOL0","UMR_CLS"
"ANSIBLE_TEST ANSIBLE_TEST_ROOT","UMR_CLS"
"ANSIBLE_TEST TEST_SIL","UMR_CLS"
"ANSIBLE_TEST VOL_ANSIBLETEST","UMR_CLS"
"BNXINFPRDFLS01 BNXINFPRDFLS01_ROOT","UMR_CLS"
"BNXINFPRDFLS01 VOL_SRVSOURCEDRIVE","UMR_CLS"
"CBPRDAPP CBPRDAPP_ROOT","UMR_CLS"
"CBPRDAPP TR_COREPROD_SHARED_2_DEST","UMR_CLS"
"CBPRDAPP CB_TEST_PRINTING1_DEST","UMR_CLS"
"CBPRDAPP COREPROD_DUMP","UMR_CLS"
"CBPRDAPP VOL_CBPRDAPP_PRINTING_DEST","UMR_CLS"
"CBPRDAPP VOL_IFMPRDPWC0102","UMR_CLS"
"CBPRDAPP VOL_PEGA_DEST","UMR_CLS"
"CBPRDAPP VOL_PEGA_TEMP_DEST","UMR_CLS"
"CBPRDAPP VOL_PGMPRDSIMOUT_DEST","UMR_CLS"
"CBPRDAPP_EMRG CBPRDAPP_EMRG_ROOT","UMR_CLS"
"CBPRDAPP_EMRG TR_COREPREPROD_EMERGENCY","UMR_CLS"
"CBTSTAPP_EMRG CBTSTAPP_EMRG_ROOT","UMR_CLS"
"CBTSTAPP_EMRG TR_COREDEV_EMERGENCY","UMR_CLS"
"CBTSTAPP_EMRG TR_COREDEV_EMERGENCY2","UMR_CLS"
"CBTSTAPP_EMRG TR_CORETEST_SHARED_2_DT_DEST","UMR_CLS"
"CBTSTAPP_EMRG CB_TEST_PRINTING_DT_DEST","UMR_CLS"
"CIGNA   CIGNA_ROOT","UMR_CLS"
"CIGNA   VOL_CIGNA_FLEX","UMR_CLS"
"CIGNA   VOL_CIGNA_FLEX_PREPROD","UMR_CLS"
"CIGNA   VOL_CIGNA_FLEX_SIM","UMR_CLS"
"CIGNA   VOL_DYSPREPROD","UMR_CLS"
"CIGNA   VOL_DYSPROD","UMR_CLS"
"CIGNA   VOL_FEBPFPRDAPP0102","UMR_CLS"
"CIGNA   VOL_FEBPFPREAPP0102","UMR_CLS"
"CIGNA   VOL_FEDRPPRDWEB","UMR_CLS"
"CIGNA   VOL_FEDRPPRDWEB0304","UMR_CLS"
"CIGNA   VOL_FEDRPPRDWEB2","UMR_CLS"
"CIGNA   VOL_FEDRPPREWEB","UMR_CLS"
"CIGNA   VOL_FEEDFPRDAPP","UMR_CLS"
"CIGNA   VOL_FEEDFPRDAPP_ARCHIVE","UMR_CLS"
"CIGNA   VOL_FEJIRAPRD","UMR_CLS"
"CIGNA   VOL_FEMDLPPRDAPP","UMR_CLS"
"CIGNA   VOL_FEMDLPREAPP","UMR_CLS"
"CIGNA   VOL_FEMIPPREAPP","UMR_CLS"
"CIGNA_CALL_RECORD CIGNA_LOG_ROOT","UMR_CLS"
"CIGNA_CALL_RECORD VOL_NASPRDFESPA","UMR_CLS"
"CRM_ONLINE CRM_ONLINE_ROOT","UMR_CLS"
"CRM_ONLINE VOL_CRM_DEV","UMR_CLS"
"CRM_ONLINE VOL_CRM_TEST","UMR_CLS"
"DEPOT   DEPOT_ROOT","UMR_CLS"
"DEPOT   VOL_DEPOT_AUDIT","UMR_CLS"
"DEPOT   VOL_APP_TEST","UMR_CLS"
"DEPOT   VOL_CLOUDPOINT","UMR_CLS"
"DEPOT   VOL_CRASH_CORESYS","UMR_CLS"
"DEPOT   VOL_DEPOT_APPJAVA","UMR_CLS"
"DEPOT   VOL_DEPOT_CORESYS","UMR_CLS"
"DEPOT   VOL_DEPOT_DATABASE","UMR_CLS"
"DEPOT   VOL_DEPOT_OPENSOL","UMR_CLS"
"DEPOT   VOL_DEPOT_SECURITYSYS","UMR_CLS"
"DEPOT   VOL_DEPOT_STORAGESYS","UMR_CLS"
"DEPOT   VOL_DEPOT_SYSMONITORING","UMR_CLS"
"DEPOT   VOL_MKSYSB_CORESYS","UMR_CLS"
"DEPOT   VOL_SHADOWCOPY","UMR_CLS"
"DMZDENEME DMZDENEME_ROOT","UMR_CLS"
"DMZ_TEST DMZ_TEST_ROOT","UMR_CLS"
"DMZ_TEST VOL_AUTTSTAPP","UMR_CLS"
"E-FINANS E_FINANS_PROD_ROOT","UMR_CLS"
"E-FINANS KEP_PROD","UMR_CLS"
"E-FINANS KEP_PROD_ARCHIVE","UMR_CLS"
"E-FINANS VOL_EARSIV_PROD","UMR_CLS"
"E-FINANS VOL_EFATURA_PROD","UMR_CLS"
"E-FINANS VOL_EFATURA_PROD_ARCHIVE","UMR_CLS"
"E-FINANS VOL_EFINANS_EDEFTER_PROD","UMR_CLS"
"E-FINANS VOL_EFINANS_EDEFTER_PROD_ARCHIVE","UMR_CLS"
"E-FINANS_TEST KEP_TEST","UMR_CLS"
"E-FINANS_TEST KEP_TEST_ROOT","UMR_CLS"
"E-FINANS_TEST VOL_EFBOTTSTAPP","UMR_CLS"
"ENPARATEST ENPARATEST_ROOT","UMR_CLS"
"ENPARA_TEST ENPARA_TEST_ROOT","UMR_CLS"
"EXT_817 EXT_817_ROOT","UMR_CLS"
"EXT_817 VOL_EFTPRDAPP","UMR_CLS"
"EXT_817 VOL_FSTPRDAPP","UMR_CLS"
"EXT_81195_3TH EXT_81195_3TH_ROOT","UMR_CLS"
"EXT_81195_3TH VOL_AV_ORBIS_AUDIT","UMR_CLS"
"EXT_81195_3TH VOL_BAREMETAL_DMZ","UMR_CLS"
"EXT_81195_3TH VOL_FILEORBIS","UMR_CLS"
"EXT_81195_3TH VOL_YTSPRDAPP","UMR_CLS"
"EXT_DMZBACKUP EXT_DMZBACKUP_ROOT","UMR_CLS"
"EXT_DMZBACKUP VOL_AV_AUDIT_BCK","UMR_CLS"
"EXT_DMZBACKUP VOL_DMZBCK","UMR_CLS"
"EXT_DMZSOURCE EXT_DMZSOURCE_ROOT","UMR_CLS"
"EXT_DMZSOURCE VOL_AV_AUDIT","UMR_CLS"
"EXT_DMZSOURCE VOL_DMZSRC","UMR_CLS"
"ENTVAULT ENTVAULT_ROOT","UMR_CLS"
"ENTVAULT VOL_EV","UMR_CLS"
"ENTVAULT VOL_EV_2","UMR_CLS"
"ENTVAULT VOL_EV_3","UMR_CLS"
"ENTVAULT VOL_EV_CIGNA","UMR_CLS"
"ENTVAULT VOL_ENDUSER","UMR_CLS"
"ENTVAULT VOL_KAMPANYA_EV","UMR_CLS"
"ENTVAULT VOL_KAMPANYA_EV_2","UMR_CLS"
"ENTVAULT VOL_KAMPANYA_EV_3","UMR_CLS"
"ENTVAULT VOL_KAMPANYA_EV_4","UMR_CLS"
"FAS8700_01 VOL0","UMR_CLS"
"FAS8700_02 VOL0","UMR_CLS"
"FSPRDINFRA FSPRDINFRA_ROOT","UMR_CLS"
"FSPRDINFRA CIGNA","UMR_CLS"
"FSPRDINFRA VOL_FSPRDINFRA","UMR_CLS"
"FSPRDINFRA VOL_FSPRDINFRA_AUDIT","UMR_CLS"
"FSPRDINFRA VOL_AUTOMATIONANYWHERE","UMR_CLS"
"FSPRDINFRA VOL_CIGNAAUTOMATIONANYWHERE","UMR_CLS"
"FILESERVER FILESERVER_ROOT","UMR_CLS"
"FILESERVER VOL_FS_AUDIT","UMR_CLS"
"FILESERVER VOL_TRENDMICRO_TEST","UMR_CLS"
"FINANSFAKTORING FINANSFAKTORING_ROOT","UMR_CLS"
"FINANSFAKTORING VOL_FAKTORING_APP34","UMR_CLS"
"FINANSFAKTORING VOL_FAKTORING_PREAPP","UMR_CLS"
"FINANSFAKTORING VOL_FFTSTAPP0304","UMR_CLS"
"FINANSFAKTORING VOL_FFTSTCDVAPP","UMR_CLS"
"FINANSFAKTORING_PROD FINANSFAKTORING_PROD_ROOT","UMR_CLS"
"FINANSFAKTORING_PROD VOL_FAKTORING_PROD","UMR_CLS"
"FINANSFAKTORING_PROD VOL_FFPRDAPP","UMR_CLS"
"FINANSFAKTORING_PROD VOL_FFPRDCDVAPP","UMR_CLS"
"FINANSLEASING FINANSLEASING_ROOT","UMR_CLS"
"FINANSLEASING VOL_AUDIT_FINANSLEASING","UMR_CLS"
"FINANSLEASING VOL_FLEPRDAPP","UMR_CLS"
"FINANSLEASING VOL_FLEPRDDGWAPP","UMR_CLS"
"FINANSLEASING VOL_FLEPREAPP0102","UMR_CLS"
"FINANSLEASING VOL_FLEPREDGWAPP","UMR_CLS"
"FINANSLEASING VOL_FLETSTDGWAPP","UMR_CLS"
"FINANSLEASING VOL_OUTPUT","UMR_CLS"
"FINANSLEASING VOL_OUTPUT_NFS","UMR_CLS"
"FINANSLEASING VOL_PCGECIS","UMR_CLS"
"FINANSLEASING VOL_QNBLEASING","UMR_CLS"
"GENERIC_DMZ GENERIC_DMZ_ROOT","UMR_CLS"
"GENERIC_DMZ VOL_DEPLOYREPO","UMR_CLS"
"GENERIC_DMZ VOL_DKIMAGES","UMR_CLS"
"GENERIC_PROD GENERIC_PROD_ROOT","UMR_CLS"
"GENERIC_PROD PSM","UMR_CLS"
"GENERIC_PROD QNBPAYPSM","UMR_CLS"
"GENERIC_PROD RHEV_RHEV_PROD","UMR_CLS"
"GENERIC_PROD VOL_GENERIC_PROD_AUDIT","UMR_CLS"
"GENERIC_PROD VOL_ALOPRDKFK","UMR_CLS"
"GENERIC_PROD VOL_ARTPRDAPP","UMR_CLS"
"GENERIC_PROD VOL_ARTPRDAPP_BCK","UMR_CLS"
"GENERIC_PROD VOL_BAREMETAL","UMR_CLS"
"GENERIC_PROD VOL_BDPPRDMST","UMR_CLS"
"GENERIC_PROD VOL_BLACKLIST","UMR_CLS"
"GENERIC_PROD VOL_BLKPRDAPP","UMR_CLS"
"GENERIC_PROD VOL_BLKPRDAPP_01","UMR_CLS"
"GENERIC_PROD VOL_CBEDUAPP","UMR_CLS"
"GENERIC_PROD VOL_CBEDUAPP1011","UMR_CLS"
"GENERIC_PROD VOL_CBOTPRDAUDITLOG","UMR_CLS"
"GENERIC_PROD VOL_CBPRDCS","UMR_CLS"
"GENERIC_PROD VOL_CBPRDGEN","UMR_CLS"
"GENERIC_PROD VOL_CBPRDGEN_KOS","UMR_CLS"
"GENERIC_PROD VOL_CBPRDGEN_RES_TEMP","UMR_CLS"
"GENERIC_PROD VOL_CBPRDSCH","UMR_CLS"
"GENERIC_PROD VOL_CHATBOT_PROD","UMR_CLS"
"GENERIC_PROD VOL_CNFPRDAPP1011","UMR_CLS"
"GENERIC_PROD VOL_CTMPRDAPP","UMR_CLS"
"GENERIC_PROD VOL_DAPRDAPP","UMR_CLS"
"GENERIC_PROD VOL_DAPRDFLK","UMR_CLS"
"GENERIC_PROD VOL_DAPRDFLK010203","UMR_CLS"
"GENERIC_PROD VOL_DGWPRDAPP","UMR_CLS"
"GENERIC_PROD VOL_DOCKER","UMR_CLS"
"GENERIC_PROD VOL_EBSPRDWS","UMR_CLS"
"GENERIC_PROD VOL_ECMPRDAPP","UMR_CLS"
"GENERIC_PROD VOL_ESB","UMR_CLS"
"GENERIC_PROD VOL_EVAMPRD","UMR_CLS"
"GENERIC_PROD VOL_FB_KEP_PROD","UMR_CLS"
"GENERIC_PROD VOL_FBDEFTER_PROD","UMR_CLS"
"GENERIC_PROD VOL_FBDEFTER_PROD_ARCHIVE","UMR_CLS"
"GENERIC_PROD VOL_FBDEFTER_PROD_CLONE_123","UMR_CLS"
"GENERIC_PROD VOL_FLINK_PROD","UMR_CLS"
"GENERIC_PROD VOL_FNYPRDAPP","UMR_CLS"
"GENERIC_PROD VOL_GUVENLIK_RAPORLAR","UMR_CLS"
"GENERIC_PROD VOL_GUVENLIK_SASDATA","UMR_CLS"
"GENERIC_PROD VOL_HPSA","UMR_CLS"
"GENERIC_PROD VOL_ICPPRDMST","UMR_CLS"
"GENERIC_PROD VOL_INSIGHTS_PROD","UMR_CLS"
"GENERIC_PROD VOL_JRAPRDAPP","UMR_CLS"
"GENERIC_PROD VOL_KFTPRDAPP","UMR_CLS"
"GENERIC_PROD VOL_KRYPRDWEB0102","UMR_CLS"
"GENERIC_PROD VOL_LOGOERM","UMR_CLS"
"GENERIC_PROD VOL_MADPRDGEN","UMR_CLS"
"GENERIC_PROD VOL_MAEPRDAPP","UMR_CLS"
"GENERIC_PROD VOL_MCPRDAPP_SHARED","UMR_CLS"
"GENERIC_PROD VOL_MIDPRDAPP","UMR_CLS"
"GENERIC_PROD VOL_MSCPRDAPP01_02","UMR_CLS"
"GENERIC_PROD VOL_MSPPRDAPP01_02","UMR_CLS"
"GENERIC_PROD VOL_MSPRDAPP","UMR_CLS"
"GENERIC_PROD VOL_MSPRDAPP0405","UMR_CLS"
"GENERIC_PROD VOL_MSPRDAPPSS","UMR_CLS"
"GENERIC_PROD VOL_OCPPRDCSY01_REGISTRY","UMR_CLS"
"GENERIC_PROD VOL_OCPPRDCSY01_RWM","UMR_CLS"
"GENERIC_PROD VOL_OCPPRDGEN01_REGISTRY","UMR_CLS"
"GENERIC_PROD VOL_OCPPRDGEN01_RWM","UMR_CLS"
"GENERIC_PROD VOL_OCPPRDGEN10_REGISTRY","UMR_CLS"
"GENERIC_PROD VOL_OCPPRDGEN10_RWM","UMR_CLS"
"GENERIC_PROD VOL_OCPPRDGEN11_REGISTRY","UMR_CLS"
"GENERIC_PROD VOL_OCPPRDGEN11_RWM","UMR_CLS"
"GENERIC_PROD VOL_OCPPRDGENGPU01_REGISTRY","UMR_CLS"
"GENERIC_PROD VOL_OCPPRDGENGPU01_RWM","UMR_CLS"
"GENERIC_PROD VOL_OCPPRDHUB01_REGISTRY","UMR_CLS"
"GENERIC_PROD VOL_OCPPRDHUB01_RWM","UMR_CLS"
"GENERIC_PROD VOL_OCPPRDWISE01_REGISTRY","UMR_CLS"
"GENERIC_PROD VOL_OCPPRDWISE01_RWM","UMR_CLS"
"GENERIC_PROD VOL_OCPPRDWISE10_REGISTRY","UMR_CLS"
"GENERIC_PROD VOL_OCPPRDWISE10_RWM","UMR_CLS"
"GENERIC_PROD VOL_OPENSHIFT01","UMR_CLS"
"GENERIC_PROD VOL_OPENSHIFT02","UMR_CLS"
"GENERIC_PROD VOL_PARAGON_PROD","UMR_CLS"
"GENERIC_PROD VOL_PROMETIAALM_PROD","UMR_CLS"
"GENERIC_PROD VOL_RSSPRDAPP","UMR_CLS"
"GENERIC_PROD VOL_RSSPRDAPP0102","UMR_CLS"
"GENERIC_PROD VOL_SASDEPOT","UMR_CLS"
"GENERIC_PROD VOL_SASDEPOT_PROD","UMR_CLS"
"GENERIC_PROD VOL_SASMETA","UMR_CLS"
"GENERIC_PROD VOL_SASMETA_PROD","UMR_CLS"
"GENERIC_PROD VOL_SASSHARE","UMR_CLS"
"GENERIC_PROD VOL_SASSHARE_PROD","UMR_CLS"
"GENERIC_PROD VOL_SFDPRD","UMR_CLS"
"GENERIC_PROD VOL_SFDPRD_GECICI","UMR_CLS"
"GENERIC_PROD VOL_SFDPRDORC","UMR_CLS"
"GENERIC_PROD VOL_SFM_GUVENLIK_RAPORLAR","UMR_CLS"
"GENERIC_PROD VOL_SFM_GUVENLIK_SASDATA","UMR_CLS"
"GENERIC_PROD VOL_SFM_SASDEPOT","UMR_CLS"
"GENERIC_PROD VOL_SFM_SASMETA","UMR_CLS"
"GENERIC_PROD VOL_SFM_SASSHARE","UMR_CLS"
"GENERIC_PROD VOL_SFM_SFDPRD","UMR_CLS"
"GENERIC_PROD VOL_SMSEKSTRE_PROD","UMR_CLS"
"GENERIC_PROD VOL_SOLARIS_SANAL","UMR_CLS"
"GENERIC_PROD VOL_TELECOM_PROD_SESTEK","UMR_CLS"
"GENERIC_PROD VOL_TNGPRDAPP","UMR_CLS"
"GENERIC_TEST CIFS_AUDIT","UMR_CLS"
"GENERIC_TEST GENERIC_TEST_ROOT","UMR_CLS"
"GENERIC_TEST CB_TEST_PRINTING","UMR_CLS"
"GENERIC_TEST CB_TEST_PRINTING1","UMR_CLS"
"GENERIC_TEST CB_TEST_PRINTING_CLONE_EFFCASE","UMR_CLS"
"GENERIC_TEST CB_TEST_PRINTING_EFFCASE_DEST","UMR_CLS"
"GENERIC_TEST CB_TEST_SESSION","UMR_CLS"
"GENERIC_TEST CBDEV_SESSION","UMR_CLS"
"GENERIC_TEST EURDEV_SHARED_EFFCASE_DEST","UMR_CLS"
"GENERIC_TEST MIDTSTAPP0102_TEST","UMR_CLS"
"GENERIC_TEST MIDTSTAPP01_TEST","UMR_CLS"
"GENERIC_TEST PTGRTSTDB","UMR_CLS"
"GENERIC_TEST REVERSESYNC","UMR_CLS"
"GENERIC_TEST REVERSESYNC_TEST","UMR_CLS"
"GENERIC_TEST VOL_ALOTSTCON","UMR_CLS"
"GENERIC_TEST VOL_ARTTSTAPP_SHARED","UMR_CLS"
"GENERIC_TEST VOL_BAREMETAL_TEST","UMR_CLS"
"GENERIC_TEST VOL_CBDEVMFT","UMR_CLS"
"GENERIC_TEST VOL_CBOTTSTAUDITLOG","UMR_CLS"
"GENERIC_TEST VOL_CBTSTESB0102","UMR_CLS"
"GENERIC_TEST VOL_CBTSTFTM_ENTFTM","UMR_CLS"
"GENERIC_TEST VOL_CBTSTFTM_ENTFTM_ARCHIVE","UMR_CLS"
"GENERIC_TEST VOL_CBTSTGEN","UMR_CLS"
"GENERIC_TEST VOL_CBTSTSCH","UMR_CLS"
"GENERIC_TEST VOL_CHATBOT_TEST","UMR_CLS"
"GENERIC_TEST VOL_CIGNA_FLEX","UMR_CLS"
"GENERIC_TEST VOL_CNFTSTAPP10","UMR_CLS"
"GENERIC_TEST VOL_CORE_TEST_ARCHIVE","UMR_CLS"
"GENERIC_TEST VOL_CTMTSTAPP","UMR_CLS"
"GENERIC_TEST VOL_DATSTAPP","UMR_CLS"
"GENERIC_TEST VOL_DATSTFLK","UMR_CLS"
"GENERIC_TEST VOL_DATSTFLK010203","UMR_CLS"
"GENERIC_TEST VOL_DGWTSTAPP","UMR_CLS"
"GENERIC_TEST VOL_DRUPAL","UMR_CLS"
"GENERIC_TEST VOL_EARSIV_TEST","UMR_CLS"
"GENERIC_TEST VOL_EBSTSTWS0102","UMR_CLS"
"GENERIC_TEST VOL_ECMTSTDEV","UMR_CLS"
"GENERIC_TEST VOL_EDEFTER_TEST","UMR_CLS"
"GENERIC_TEST VOL_EDEFTER_TEST_ARCHIVE","UMR_CLS"
"GENERIC_TEST VOL_EFATURA_TEST","UMR_CLS"
"GENERIC_TEST VOL_EFATURA_TEST_ARCHIVE","UMR_CLS"
"GENERIC_TEST VOL_EURDEV_OUTPUT","UMR_CLS"
"GENERIC_TEST VOL_EURDEV_SHARED","UMR_CLS"
"GENERIC_TEST VOL_EURDEV_SHARED_CLONE_EFFCASE","UMR_CLS"
"GENERIC_TEST VOL_FB_KEP_TEST","UMR_CLS"
"GENERIC_TEST VOL_FBDEFTER_TEST_ARCHIVE_TR","UMR_CLS"
"GENERIC_TEST VOL_FBDEFTER_TEST_TR","UMR_CLS"
"GENERIC_TEST VOL_FEEDFTSTAPP","UMR_CLS"
"GENERIC_TEST VOL_FEJIRATST","UMR_CLS"
"GENERIC_TEST VOL_FEJIRATST_CLONE_EFFCASE","UMR_CLS"
"GENERIC_TEST VOL_FEJIRATST_CLONE_EFFCASE_DEST","UMR_CLS"
"GENERIC_TEST VOL_FEMIPTSTAPP","UMR_CLS"
"GENERIC_TEST VOL_FLETSTAPP","UMR_CLS"
"GENERIC_TEST VOL_FRAUD_SASDEPOT","UMR_CLS"
"GENERIC_TEST VOL_FRAUD_SASDEPOT_DEV","UMR_CLS"
"GENERIC_TEST VOL_FRAUD_SASHARE_DEV","UMR_CLS"
"GENERIC_TEST VOL_FRAUD_SASMETA","UMR_CLS"
"GENERIC_TEST VOL_FRAUD_SASMETA_DEV","UMR_CLS"
"GENERIC_TEST VOL_FRAUD_SASSHARE","UMR_CLS"
"GENERIC_TEST VOL_FSTTSTAPP","UMR_CLS"
"GENERIC_TEST VOL_HMNPREAPP_EMERGENCY","UMR_CLS"
"GENERIC_TEST VOL_HMNTSTAPP_EMERGENCY","UMR_CLS"
"GENERIC_TEST VOL_IFMTSTPWC0102","UMR_CLS"
"GENERIC_TEST VOL_INSIGHTS_TEST","UMR_CLS"
"GENERIC_TEST VOL_JRATSTAPP1011","UMR_CLS"
"GENERIC_TEST VOL_KBTSTGEN01_RWM","UMR_CLS"
"GENERIC_TEST VOL_KFTTSTAPP","UMR_CLS"
"GENERIC_TEST VOL_KRYTSTWEB0102","UMR_CLS"
"GENERIC_TEST VOL_MCTSTAPP","UMR_CLS"
"GENERIC_TEST VOL_METADEFENDER_TEST","UMR_CLS"
"GENERIC_TEST VOL_OCPTSTGEN01_REGISTRY","UMR_CLS"
"GENERIC_TEST VOL_OCPTSTGEN01_RWM","UMR_CLS"
"GENERIC_TEST VOL_OCPTSTGEN10_REGISTRY","UMR_CLS"
"GENERIC_TEST VOL_OCPTSTGEN10_RWM","UMR_CLS"
"GENERIC_TEST VOL_OCPTSTINF01_REGISTRY","UMR_CLS"
"GENERIC_TEST VOL_OCPTSTINF01_RWM","UMR_CLS"
"GENERIC_TEST VOL_PARAGON_TEST","UMR_CLS"
"GENERIC_TEST VOL_PEGA_DEV","UMR_CLS"
"GENERIC_TEST VOL_PEGA_TEST","UMR_CLS"
"GENERIC_TEST VOL_PROMETIAALM_TEST","UMR_CLS"
"GENERIC_TEST VOL_QJRTSTAPP0102","UMR_CLS"
"GENERIC_TEST VOL_SDTSTPGS02","UMR_CLS"
"GENERIC_TEST VOL_SDTSTPTR02","UMR_CLS"
"GENERIC_TEST VOL_SFDTSTMQ0102","UMR_CLS"
"GENERIC_TEST VOL_SFDTSTORC","UMR_CLS"
"GENERIC_TEST VOL_SMSEKSTRE_TEST","UMR_CLS"
"GENERIC_TEST VOL_SMSEKSTRE_TEST_TR","UMR_CLS"
"HEMENAL_PROD HEMENAL_PROD_ROOT","UMR_CLS"
"HEMENAL_PROD VOL_HMNPRDAPP_TR","UMR_CLS"
"HEMENAL_PROD_EMGR HEMENAL_PROD_EMGR_ROOT","UMR_CLS"
"HEMENAL_PROD_EMGR VOL_HMNPRDAPP_EMERGENCY","UMR_CLS"
"HEMENAL_TEST HEMENAL_TEST_ROOT","UMR_CLS"
"HEMENAL_TEST VOL_HMNPREAPP","UMR_CLS"
"HEMENAL_TEST VOL_HMNTSTAPP","UMR_CLS"
"IBMTSM  IBMTSM_ROOT","UMR_CLS"
"INFRA_PREPROD INFRA_PREPROD_ROOT","UMR_CLS"
"INFRA_PREPROD INFRA_PREPROD","UMR_CLS"
"INFRA_PREPROD VOL_APP_FILES_PREPROD","UMR_CLS"
"INFRA_PREPROD VOL_INETPUB_PREPROD","UMR_CLS"
"INFRA_TEST INFRA_TEST_ROOT","UMR_CLS"
"INFRA_TEST INFRA_TEST","UMR_CLS"
