"Lokasyon","Fabric","SwitchName","PortIndex","Slot","Port","Speed","State","Role","PortWWN","Alias","EncOut","CRC","DiscC3","DiscC3Level","SFP"
"Ankara","A","DR712FC194","389","9","5","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","390","9","6","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","391","9","7","64G","Online","Host","10:00:70:b7:e4:24:15:36","Emulex PPN-10:00:70:b7:e4:24:15:36",,,"0","",""
"Ankara","A","DR712FC194","392","9","8","32G","Online","Host","28:c2:a8:d4:e0:5d:d4:dc","",,,"0","",""
"Ankara","A","DR712FC194","393","9","9","32G","Online","Host","28:c2:a8:d4:e0:5d:d4:a9","",,,"0","",""
"Ankara","A","DR712FC194","394","9","10","64G","Online","Host","10:00:70:b7:e4:24:11:f3","Emulex PPN-10:00:70:b7:e4:24:11:f3",,,"0","",""
"Ankara","A","DR712FC194","395","9","11","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","396","9","12","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","397","9","13","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","398","9","14","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","399","9","15","64G","Online","Host","10:00:70:b7:e4:24:12:06","Emulex PPN-10:00:70:b7:e4:24:12:06",,,"0","",""
"Ankara","A","DR712FC194","400","9","16","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","401","9","17","64G","Online","Host","10:00:70:b7:e4:24:11:e7","Emulex PPN-10:00:70:b7:e4:24:11:e7",,,"0","",""
"Ankara","A","DR712FC194","402","9","18","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","403","9","19","64G","Online","Host","10:00:70:b7:e4:24:11:6d","Emulex PPN-10:00:70:b7:e4:24:11:6d",,,"0","",""
"Ankara","A","DR712FC194","404","9","20","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","405","9","21","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","406","9","22","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","407","9","23","64G","Online","Host","10:00:70:b7:e4:24:12:5d","2",,,"0","",""
"Ankara","A","DR712FC194","408","9","24","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","409","9","25","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","410","9","26","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","411","9","27","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","412","9","28","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","413","9","29","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","414","9","30","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","415","9","31","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","416","9","32","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","417","9","33","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","418","9","34","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","419","9","35","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","420","9","36","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","421","9","37","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","422","9","38","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","423","9","39","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","424","9","40","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","425","9","41","64G","Online","Host","10:00:70:b7:e4:11:7f:51","0",,,"0","",""
"Ankara","A","DR712FC194","426","9","42","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","427","9","43","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","428","9","44","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","429","9","45","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","430","9","46","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","431","9","47","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","480","10","0","32G","Online","Host","29:a1:cc:bc:e3:01:6e:08","",,,"0","",""
"Ankara","A","DR712FC194","481","10","1","32G","Online","Host","29:a0:a8:d4:e0:5d:d4:a9","",,,"0","",""
"Ankara","A","DR712FC194","482","10","2","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","483","10","3","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","484","10","4","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","485","10","5","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","486","10","6","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","487","10","7","64G","Online","Host","10:00:70:b7:e4:24:15:5a","Emulex PPN-10:00:70:b7:e4:24:15:5a",,,"0","",""
"Ankara","A","DR712FC194","488","10","8","32G","Online","Host","29:92:a8:d4:e0:5d:d4:dc","",,,"0","",""
"Ankara","A","DR712FC194","489","10","9","32G","Online","Host","29:92:a8:d4:e0:5d:d4:a9","",,,"0","",""
"Ankara","A","DR712FC194","490","10","10","64G","Online","Host","10:00:70:b7:e4:24:12:24","Emulex PPN-10:00:70:b7:e4:24:12:24",,,"0","",""
"Ankara","A","DR712FC194","491","10","11","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","492","10","12","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","493","10","13","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","494","10","14","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","495","10","15","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","496","10","16","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","497","10","17","64G","Online","Host","10:00:70:b7:e4:20:f4:12","Emulex PPN-10:00:70:b7:e4:20:f4:12",,,"0","",""
"Ankara","A","DR712FC194","498","10","18","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","499","10","19","64G","Online","Host","10:00:70:b7:e4:24:11:2e","Emulex PPN-10:00:70:b7:e4:24:11:2e",,,"0","",""
"Ankara","A","DR712FC194","500","10","20","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","501","10","21","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","502","10","22","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","503","10","23","64G","Online","Host","10:00:70:b7:e4:20:f0:4b","2",,,"0","",""
"Ankara","A","DR712FC194","504","10","24","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","505","10","25","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","506","10","26","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","507","10","27","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","508","10","28","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","509","10","29","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","510","10","30","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","511","10","31","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","512","10","32","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","513","10","33","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","514","10","34","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","515","10","35","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","516","10","36","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","517","10","37","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","518","10","38","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","519","10","39","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","520","10","40","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","521","10","41","64G","Online","Host","10:00:70:b7:e4:11:40:a5","0",,,"0","",""
"Ankara","A","DR712FC194","522","10","42","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","523","10","43","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","524","10","44","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","525","10","45","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","526","10","46","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","527","10","47","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","576","11","0","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","577","11","1","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","578","11","2","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","579","11","3","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","580","11","4","64G","Online","Host","10:00:5c:ed:8c:55:89:c9","Emulex PPN-10:00:5c:ed:8c:55:89:c9",,,"0","",""
"Ankara","A","DR712FC194","581","11","5","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","582","11","6","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","583","11","7","64G","Online","Host","10:00:70:b7:e4:13:9a:69","Emulex PPN-10:00:70:b7:e4:13:9a:69",,,"0","",""
"Ankara","A","DR712FC194","584","11","8","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","585","11","9","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","586","11","10","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","587","11","11","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","588","11","12","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","589","11","13","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","590","11","14","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","591","11","15","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","592","11","16","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","593","11","17","64G","Online","Host","10:00:70:b7:e4:24:11:c6","Emulex PPN-10:00:70:b7:e4:24:11:c6",,,"0","",""
"Ankara","A","DR712FC194","594","11","18","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","595","11","19","64G","Online","Host","10:00:70:b7:e4:24:11:3a","Emulex PPN-10:00:70:b7:e4:24:11:3a",,,"0","",""
"Ankara","A","DR712FC194","596","11","20","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","597","11","21","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","598","11","22","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","599","11","23","64G","Online","Host","10:00:70:b7:e4:24:12:5a","0",,,"0","",""
"Ankara","A","DR712FC194","600","11","24","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","601","11","25","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","602","11","26","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","603","11","27","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","604","11","28","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","605","11","29","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","606","11","30","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","607","11","31","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","608","11","32","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","609","11","33","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","610","11","34","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","611","11","35","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","612","11","36","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","613","11","37","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","614","11","38","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","615","11","39","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","616","11","40","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","617","11","41","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","618","11","42","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","619","11","43","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","620","11","44","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","621","11","45","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","622","11","46","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","623","11","47","64G","Online","Host","10:00:70:b7:e4:11:41:c9","0",,,"0","",""
"Ankara","A","DR712FC194","672","12","0","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","673","12","1","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","674","12","2","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","675","12","3","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","676","12","4","64G","Online","Host","10:00:5c:ed:8c:55:89:a2","Emulex PPN-10:00:5c:ed:8c:55:89:a2",,,"0","",""
"Ankara","A","DR712FC194","677","12","5","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","678","12","6","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","679","12","7","64G","Online","Host","10:00:70:b7:e4:24:15:6f","Emulex PPN-10:00:70:b7:e4:24:15:6f",,,"0","",""
"Ankara","A","DR712FC194","680","12","8","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","681","12","9","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","682","12","10","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","683","12","11","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","684","12","12","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","685","12","13","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","686","12","14","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","687","12","15","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","688","12","16","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","689","12","17","64G","Online","Host","10:00:70:b7:e4:24:11:de","Emulex PPN-10:00:70:b7:e4:24:11:de",,,"0","",""
"Ankara","A","DR712FC194","690","12","18","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","691","12","19","64G","Online","Host","10:00:70:b7:e4:24:11:bb","Emulex PPN-10:00:70:b7:e4:24:11:bb",,,"0","",""
"Ankara","A","DR712FC194","692","12","20","64G","Online","Host","10:00:5c:ed:8c:55:29:69","2",,,"0","",""
"Ankara","A","DR712FC194","693","12","21","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","694","12","22","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","695","12","23","64G","Online","Host","10:00:70:b7:e4:24:12:63","0",,,"0","",""
"Ankara","A","DR712FC194","696","12","24","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","697","12","25","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","698","12","26","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","699","12","27","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","700","12","28","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","701","12","29","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","702","12","30","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","703","12","31","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","704","12","32","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","705","12","33","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","706","12","34","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","707","12","35","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","708","12","36","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","709","12","37","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","710","12","38","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","711","12","39","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","712","12","40","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","713","12","41","64G","Online","Host","10:00:70:b7:e4:11:7f:e7","2",,,"0","",""
"Ankara","A","DR712FC194","714","12","42","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","715","12","43","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","716","12","44","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","717","12","45","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","718","12","46","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR712FC194","719","12","47","64G","Online","Host","10:00:70:b7:e4:11:61:06","Emulex PPN-10:00:70:B7:E4:11:61:06",,,"0","",""
"Ankara","B","DR707FC197","0","3","0","32G","Online","Host","28:10:a8:d4:e0:5d:d4:dc","",,,"0","",""
"Ankara","B","DR707FC197","1","3","1","32G","Online","Host","28:11:cc:bc:e3:01:6e:27","",,,"0","",""
"Ankara","B","DR707FC197","2","3","2","32G","Online","Host","28:11:a8:d4:e0:5d:d4:dc","",,,"0","",""
"Ankara","B","DR707FC197","3","3","3","32G","Online","Host","28:21:cc:bc:e3:01:6e:27","",,,"0","",""
"Ankara","B","DR707FC197","4","3","4","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","5","3","5","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","6","3","6","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","7","3","7","64G","Online","Host","10:00:70:b7:e4:24:10:4b","Emulex PPN-10:00:70:b7:e4:24:10:4b",,,"3","warning",""
"Ankara","B","DR707FC197","8","3","8","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","9","3","9","64G","Online","Host","10:00:70:b7:e4:24:11:6c","Emulex PPN-10:00:70:b7:e4:24:11:6c",,,"0","",""
"Ankara","B","DR707FC197","10","3","10","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","11","3","11","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","12","3","12","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","13","3","13","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","14","3","14","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","15","3","15","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","16","3","16","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","17","3","17","64G","Online","Host","10:00:70:b7:e4:24:12:7e","Emulex PPN-10:00:70:b7:e4:24:12:7e",,,"7","warning",""
"Ankara","B","DR707FC197","18","3","18","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","19","3","19","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","20","3","20","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","21","3","21","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","22","3","22","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","23","3","23","64G","Online","Host","10:00:70:b7:e4:20:f5:a8","0",,,"0","",""
"Ankara","B","DR707FC197","24","3","24","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","25","3","25","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","26","3","26","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","27","3","27","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","28","3","28","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","29","3","29","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","30","3","30","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","31","3","31","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","32","3","32","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","33","3","33","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","34","3","34","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","35","3","35","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","36","3","36","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","37","3","37","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","38","3","38","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","39","3","39","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","40","3","40","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","41","3","41","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","42","3","42","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","43","3","43","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","44","3","44","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","45","3","45","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","46","3","46","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","47","3","47","64G","Online","Host","10:00:70:b7:e4:24:11:8a","2",,,"0","",""
"Ankara","B","DR707FC197","96","4","0","32G","Online","Host","28:f1:cc:bc:e3:01:6e:27","",,,"0","",""
"Ankara","B","DR707FC197","97","4","1","32G","Online","Host","28:f1:a8:d4:e0:5d:d4:dc","",,,"0","",""
"Ankara","B","DR707FC197","98","4","2","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","99","4","3","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","100","4","4","64G","Online","Host","10:00:5c:ed:8c:55:c7:cc","Emulex PPN-10:00:5c:ed:8c:55:c7:cc",,,"0","",""
"Ankara","B","DR707FC197","101","4","5","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","102","4","6","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","103","4","7","64G","Online","Host","10:00:70:b7:e4:24:11:db","Emulex PPN-10:00:70:b7:e4:24:11:db",,,"5","warning",""
"Ankara","B","DR707FC197","104","4","8","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","105","4","9","64G","Online","Host","10:00:70:b7:e4:24:11:2d","Emulex PPN-10:00:70:b7:e4:24:11:2d",,,"0","",""
"Ankara","B","DR707FC197","106","4","10","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","107","4","11","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","108","4","12","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","109","4","13","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","110","4","14","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","111","4","15","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","112","4","16","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","113","4","17","64G","Online","Host","10:00:70:b7:e4:20:f4:78","Emulex PPN-10:00:70:b7:e4:20:f4:78",,,"9","warning",""
"Ankara","B","DR707FC197","114","4","18","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","115","4","19","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","116","4","20","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","117","4","21","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","118","4","22","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","119","4","23","64G","Online","Host","10:00:70:b7:e4:20:f5:90","2",,,"0","",""
"Ankara","B","DR707FC197","120","4","24","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","121","4","25","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","122","4","26","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","123","4","27","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","124","4","28","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","125","4","29","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","126","4","30","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","127","4","31","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","128","4","32","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","129","4","33","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","130","4","34","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","131","4","35","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","132","4","36","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","133","4","37","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","134","4","38","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","135","4","39","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","136","4","40","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","137","4","41","64G","Online","Host","10:00:70:b7:e4:24:14:81","2",,,"0","",""
"Ankara","B","DR707FC197","138","4","42","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","139","4","43","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","140","4","44","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","141","4","45","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","142","4","46","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","143","4","47","64G","Online","Host","10:00:70:b7:e4:24:10:e1","2",,,"0","",""
"Ankara","B","DR707FC197","192","5","0","32G","Online","Host","28:10:a8:d4:e0:5d:d4:a9","",,,"0","",""
"Ankara","B","DR707FC197","193","5","1","32G","Online","Host","28:11:cc:bc:e3:01:6e:08","",,,"1","warning",""
"Ankara","B","DR707FC197","194","5","2","32G","Online","Host","28:21:cc:bc:e3:01:6e:08","",,,"0","",""
"Ankara","B","DR707FC197","195","5","3","32G","Online","Host","28:11:a8:d4:e0:5d:d4:a9","",,,"0","",""
