"Lokasyon","Fabric","SwitchName","PortIndex","PortWWN","Alias","State","Speed"
"Istanbul","B","CO39FC206","298","21:00:f4:c7:aa:05:04:7a","","Online","32G"
"Istanbul","B","CO39FC206","300","28:82:b4:89:01:d6:27:95","","Online","32G"
"Istanbul","B","CO39FC206","301","10:00:70:b7:e4:24:11:63","Emulex PPN-10:00:70:b7:e4:24:11:63","Online","64G"
"Istanbul","B","CO39FC206","302","21:00:f4:c7:aa:05:04:bc","","Online","32G"
"Istanbul","B","CO39FC206","303","10:00:70:b7:e4:13:c8:d9","","Online","64G"
"Istanbul","B","CO39FC206","305","28:82:b4:89:01:d6:27:9a","","Online","32G"
"Istanbul","B","CO39FC206","307","28:b1:b4:89:01:d6:27:95","","Online","32G"
"Istanbul","B","CO39FC206","308","10:00:70:b7:e4:20:f0:36","Emulex PPN-10:00:70:b7:e4:20:f0:36","Online","64G"
"Istanbul","B","CO39FC206","310","28:81:ac:99:29:92:39:7f","","Online","32G"
"Istanbul","B","CO39FC206","312","28:c0:ac:99:29:92:39:7f","","Online","32G"
"Istanbul","B","CO39FC206","313","28:b1:b4:89:01:d6:27:9a","","Online","32G"
"Istanbul","B","CO39FC206","315","51:40:2e:c0:01:c8:5c:28","SN1600Q FW:v9.15.00 DVR:v5.4.85.0","Online","32G"
"Istanbul","B","CO39FC206","316","28:81:cc:bc:e3:01:6d:fe","","Online","32G"
"Istanbul","B","CO39FC206","317","10:00:70:b7:e4:20:ef:55","Emulex PPN-10:00:70:b7:e4:20:ef:55","Online","64G"
"Istanbul","B","CO39FC206","319","10:00:00:10:9b:f6:1a:07","","Online","32G"
"Istanbul","B","CO39FC206","322","10:00:94:40:c9:d4:37:ac","Emulex PPN-10:00:94:40:C9:D4:37:AC","Online","32G"
"Istanbul","B","CO39FC206","324","10:00:70:b7:e4:24:15:12","Emulex PPN-10:00:70:b7:e4:24:15:12","Online","64G"
"Istanbul","B","CO39FC206","325","28:51:b4:89:01:d6:27:95","","Online","32G"
"Istanbul","B","CO39FC206","326","28:c1:b4:89:01:d6:27:95","","Online","32G"
"Istanbul","B","CO39FC206","327","29:61:cc:bc:e3:01:6e:35","","Online","32G"
"Istanbul","B","CO39FC206","330","28:c1:b4:89:01:d6:27:9a","","Online","32G"
"Istanbul","B","CO39FC206","331","28:c2:b4:89:01:d6:27:9a","","Online","32G"
"Istanbul","B","CO39FC206","332","28:c2:b4:89:01:d6:27:95","","Online","32G"
"Istanbul","B","CO39FC206","334","28:41:cc:bc:e3:01:6e:38","","Online","32G"
"Istanbul","B","CO39FC206","388","10:00:70:b7:e4:11:80:4b","0","Online","64G"
"Istanbul","B","CO39FC206","391","28:b1:b4:89:01:d6:27:9b","","Online","32G"
"Istanbul","B","CO39FC206","392","28:82:b4:89:01:d6:27:9b","","Online","32G"
"Istanbul","B","CO39FC206","393","10:00:70:b7:e4:13:c5:ee","","Online","64G"
"Istanbul","B","CO39FC206","394","21:00:f4:c7:aa:05:d2:5c","","Online","32G"
"Istanbul","B","CO39FC206","395","28:82:ac:99:29:92:39:7f","","Online","32G"
"Istanbul","B","CO39FC206","396","28:c1:cc:bc:e3:01:6d:f8","","Online","32G"
"Istanbul","B","CO39FC206","397","29:61:cc:bc:e3:01:6e:38","","Online","32G"
"Istanbul","B","CO39FC206","398","21:00:f4:c7:aa:05:13:7e","","Online","32G"
"Istanbul","B","CO39FC206","399","10:00:70:b7:e4:13:cf:04","","Online","64G"
"Istanbul","B","CO39FC206","400","28:b1:ac:99:29:92:39:7f","","Online","32G"
"Istanbul","B","CO39FC206","402","10:00:70:b7:e4:20:f5:a6","Emulex PPN-10:00:70:B7:E4:20:F5:A6","Online","64G"
"Istanbul","B","CO39FC206","403","28:10:cc:bc:e3:01:6d:f8","","Online","32G"
"Istanbul","B","CO39FC206","405","28:c0:b4:89:01:d6:27:9b","","Online","32G"
"Istanbul","B","CO39FC206","406","51:40:2e:c0:01:c8:5d:d8","SN1600Q FW:v9.09.00 DVR:v5.4.85.0","Online","32G"
"Istanbul","B","CO39FC206","408","10:00:70:b7:e4:11:7f:d5","0","Online","64G"
"Istanbul","B","CO39FC206","410","10:00:00:10:9b:7d:3f:cd","","Online","32G"
"Istanbul","B","CO39FC206","412","21:00:f4:c7:aa:05:d3:22","","Online","32G"
"Istanbul","B","CO39FC206","414","10:00:70:b7:e4:24:12:3f","0","Online","64G"
"Istanbul","B","CO39FC206","416","10:00:70:b7:e4:24:10:e7","Emulex PPN-10:00:70:b7:e4:24:10:e7","Online","64G"
"Istanbul","B","CO39FC206","417","10:00:70:b7:e4:24:15:8d","Emulex PPN-10:00:70:b7:e4:24:15:8d","Online","64G"
"Istanbul","B","CO39FC206","418","21:00:f4:c7:aa:05:11:3c","","Online","32G"
"Istanbul","B","CO39FC206","420","28:c2:b4:89:01:d6:27:9b","","Online","32G"
"Istanbul","B","CO39FC206","421","28:81:b4:89:01:d6:27:9b","","Online","32G"
"Istanbul","B","CO39FC206","424","28:c1:b4:89:01:d6:27:9b","","Online","32G"
"Istanbul","B","CO39FC206","426","28:c1:ac:99:29:92:39:7f","","Online","32G"
"Istanbul","B","CO39FC206","427","28:c2:ac:99:29:92:39:7f","","Online","32G"
"Istanbul","B","CO39FC206","428","28:50:b4:89:01:d6:27:95","","Online","32G"
"Istanbul","B","CO39FC206","430","28:41:cc:bc:e3:01:6e:35","","Online","32G"
"Istanbul","B","CO39FC206","492","21:00:f4:c7:aa:04:ac:a0","","Online","32G"
"Istanbul","B","CO39FC206","493","29:01:60:10:9e:f9:a4:4d","","Online","32G"
"Istanbul","B","CO39FC206","496","29:00:cc:bc:e3:01:6d:f8","","Online","32G"
"Istanbul","B","CO39FC206","497","21:00:f4:c7:aa:05:05:29","","Online","32G"
"Istanbul","B","CO39FC206","501","10:00:70:b7:e4:24:10:18","Emulex PPN-10:00:70:b7:e4:24:10:18","Online","64G"
"Istanbul","B","CO39FC206","502","10:00:70:10:6f:75:0f:b5","Emulex PPN-10:00:70:10:6F:75:0F:B5","Online","16G"
"Istanbul","B","CO39FC206","507","10:00:00:62:0b:42:45:57","2","Online","64G"
"Istanbul","B","CO39FC206","510","28:b1:cc:bc:e3:01:6d:f8","","Online","32G"
"Istanbul","B","CO39FC206","513","10:00:70:b7:e4:24:12:33","0","Online","64G"
"Istanbul","B","CO39FC206","521","21:00:f4:c7:aa:05:d2:7b","","Online","32G"
"Istanbul","B","CO39FC206","523","29:01:60:a6:c5:ea:68:02","","Online","32G"
"Istanbul","B","CO39FC206","525","10:00:70:b7:e4:24:11:d5","Emulex PPN-10:00:70:b7:e4:24:11:d5","Online","64G"
"Istanbul","B","CO39FC206","527","28:80:b4:89:01:d6:27:9b","","Online","32G"
"Istanbul","B","CO39FC206","582","10:00:70:b7:e4:20:f5:87","Emulex PPN-10:00:70:B7:E4:20:F5:87","Online","64G"
"Istanbul","B","CO39FC206","583","21:00:f4:c7:aa:05:04:83","","Online","32G"
"Istanbul","B","CO39FC206","587","10:00:70:b7:e4:13:c6:54","","Online","64G"
"Istanbul","B","CO39FC206","588","10:00:00:62:0b:42:45:36","2","Online","64G"
"Istanbul","B","CO39FC206","592","28:50:cc:bc:e3:01:6d:f8","","Online","32G"
"Istanbul","B","CO39FC206","593","10:00:70:b7:e4:13:cf:8d","","Online","64G"
"Istanbul","B","CO39FC206","595","21:00:f4:c7:aa:05:d2:d8","","Online","32G"
"Istanbul","B","CO39FC206","596","21:00:f4:c7:aa:04:ac:b4","","Online","32G"
"Istanbul","B","CO39FC206","600","10:00:70:b7:e4:27:13:2d","Emulex PPN-10:00:70:b7:e4:27:13:2d","Online","64G"
"Istanbul","B","CO39FC206","601","21:00:f4:c7:aa:04:ac:c2","","Online","32G"
"Istanbul","B","CO39FC206","602","28:10:b4:89:01:d6:27:95","","Online","32G"
"Istanbul","B","CO39FC206","605","21:00:f4:c7:aa:05:d1:30","","Online","32G"
"Istanbul","B","CO39FC206","609","21:00:f4:c7:aa:04:ac:82","","Online","32G"
"Istanbul","B","CO39FC206","611","21:00:f4:c7:aa:05:11:50","","Online","32G"
"Istanbul","B","CO39FC206","614","10:00:70:b7:e4:20:ef:30","Emulex PPN-10:00:70:b7:e4:20:ef:30","Online","64G"
"Istanbul","B","CO39FC206","619","28:50:b4:89:01:d6:27:9a","","Online","32G"
"Istanbul","B","CO39FC206","679","10:00:70:b7:e4:24:12:ab","Emulex PPN-10:00:70:b7:e4:24:12:ab","Online","64G"
"Istanbul","B","CO39FC206","688","28:51:cc:bc:e3:01:6d:f8","","Online","32G"
"Istanbul","B","CO39FC206","690","51:40:2e:c0:14:84:28:76","SN1100Q FW:v9.15.00 DVR:v10.02.09.100-k","Online","16G"
"Istanbul","B","CO39FC206","696","28:10:b4:89:01:d6:27:9a","","Online","32G"
"Istanbul","B","CO39FC206","701","10:00:b4:7a:f1:d2:7a:78","2","Online","32G"
"Istanbul","B","CO39FC206","709","10:00:70:b7:e4:24:12:9c","Emulex PPN-10:00:70:b7:e4:24:12:9c","Online","64G"
"Istanbul","B","CO39FC206","717","10:00:5c:ed:8c:55:89:db","Emulex PPN-10:00:5c:ed:8c:55:89:db","Online","64G"
"Istanbul","B","CO39FC206","718","28:80:ac:99:29:92:39:7f","","Online","32G"
"Istanbul","A","CO39FC37","4","10:00:5c:ed:8c:55:19:be","Emulex PPN-10:00:5c:ed:8c:55:19:be","Online","64G"
"Istanbul","A","CO39FC37","6","10:00:70:b7:e4:24:14:b7","Emulex PPN-10:00:70:b7:e4:24:14:b7","Online","64G"
"Istanbul","A","CO39FC37","11","10:00:70:b7:e4:13:c9:00","","Online","64G"
"Istanbul","A","CO39FC37","12","28:11:60:10:9e:f9:a4:4d","","Online","32G"
"Istanbul","A","CO39FC37","16","10:00:70:b7:e4:13:cf:7e","","Online","64G"
"Istanbul","A","CO39FC37","18","10:00:70:b7:e4:24:15:25","Emulex PPN-10:00:70:b7:e4:24:15:25","Online","64G"
"Istanbul","A","CO39FC37","19","10:00:b4:7a:f1:d2:e7:39","2","Online","32G"
"Istanbul","A","CO39FC37","24","28:40:a8:d4:e0:5d:d4:a5","","Online","32G"
"Istanbul","A","CO39FC37","27","28:12:cc:bc:e3:01:6e:35","","Online","32G"
"Istanbul","A","CO39FC37","36","10:00:70:b7:e4:13:9a:3c","Emulex PPN-10:00:70:b7:e4:13:9a:3c","Online","64G"
"Istanbul","A","CO39FC37","43","21:00:f4:c7:aa:04:ac:ed","","Online","32G"
"Istanbul","A","CO39FC37","44","21:00:f4:c7:aa:05:10:71","","Online","32G"
"Istanbul","A","CO39FC37","96","10:00:70:b7:e4:05:50:25","","Online","64G"
"Istanbul","A","CO39FC37","101","29:71:cc:bc:e3:01:6e:35","","Online","32G"
"Istanbul","A","CO39FC37","108","28:21:cc:bc:e3:01:6d:fe","","Online","32G"
"Istanbul","A","CO39FC37","112","28:20:cc:bc:e3:01:6d:fe","","Online","32G"
"Istanbul","A","CO39FC37","113","28:b1:60:10:9e:f9:a4:4d","","Online","32G"
"Istanbul","A","CO39FC37","115","21:00:f4:c7:aa:04:ac:81","","Online","32G"
"Istanbul","A","CO39FC37","118","51:40:2e:c0:01:c8:5a:3c","SN1600Q FW:v9.15.00 DVR:v5.4.83.1","Online","32G"
"Istanbul","A","CO39FC37","119","10:00:70:b7:e4:24:14:0f","Emulex PPN-10:00:70:b7:e4:24:14:0f","Online","64G"
"Istanbul","A","CO39FC37","120","10:00:70:b7:e4:20:f4:ee","Emulex PPN-10:00:70:b7:e4:20:f4:ee","Online","64G"
"Istanbul","A","CO39FC37","124","10:00:70:b7:e4:24:12:e4","0","Online","64G"
"Istanbul","A","CO39FC37","125","10:00:00:62:0b:3e:3d:d3","","Online","64G"
"Istanbul","A","CO39FC37","131","28:10:cc:bc:e3:01:6d:fe","","Online","32G"
"Istanbul","A","CO39FC37","132","28:51:cc:bc:e3:01:6e:38","","Online","32G"
"Istanbul","A","CO39FC37","137","28:b1:60:a6:c5:ea:68:02","","Online","32G"
"Istanbul","A","CO39FC37","138","28:40:60:10:9e:f9:a4:4d","","Online","32G"
"Istanbul","A","CO39FC37","139","28:81:b4:89:01:d6:27:9a","","Online","32G"
"Istanbul","A","CO39FC37","192","10:00:70:b7:e4:13:cf:96","","Online","64G"
"Istanbul","A","CO39FC37","195","10:00:70:b7:e4:13:cf:8a","","Online","64G"
"Istanbul","A","CO39FC37","199","21:00:f4:c7:aa:04:ac:83","","Online","32G"
"Istanbul","A","CO39FC37","203","29:70:60:10:9e:f9:a4:4d","","Online","32G"
"Istanbul","A","CO39FC37","205","21:00:f4:c7:aa:05:d1:31","","Online","32G"
"Istanbul","A","CO39FC37","211","28:50:cc:bc:e3:01:6d:fe","","Online","32G"
"Istanbul","A","CO39FC37","213","10:00:70:b7:e4:24:13:57","0","Online","64G"
"Istanbul","A","CO39FC37","215","21:00:f4:c7:aa:05:10:8f","","Online","32G"
"Istanbul","A","CO39FC37","218","28:11:cc:bc:e3:01:6d:fe","","Online","32G"
"Istanbul","A","CO39FC37","220","21:00:f4:c7:aa:05:13:80","","Online","32G"
"Istanbul","A","CO39FC37","223","21:00:f4:c7:aa:04:ac:c7","","Online","32G"
"Istanbul","A","CO39FC37","225","21:00:f4:c7:aa:05:d3:e2","","Online","32G"
"Istanbul","A","CO39FC37","234","28:81:b4:89:01:d6:27:95","","Online","32G"
"Istanbul","A","CO39FC37","289","21:00:f4:c7:aa:05:04:7b","","Online","32G"
"Istanbul","A","CO39FC37","290","10:00:70:b7:e4:13:d0:3c","","Online","64G"
"Istanbul","A","CO39FC37","291","28:52:b4:89:01:d6:27:95","","Online","32G"
"Istanbul","A","CO39FC37","292","10:00:70:b7:e4:24:0f:ae","0","Online","64G"
"Istanbul","A","CO39FC37","293","28:52:b4:89:01:d6:27:9a","","Online","32G"
"Istanbul","A","CO39FC37","294","29:a1:60:10:9e:f9:a4:4d","","Online","32G"
"Istanbul","A","CO39FC37","295","21:00:f4:c7:aa:05:04:bd","","Online","32G"
"Istanbul","A","CO39FC37","297","29:70:a8:d4:e0:5d:d4:a5","","Online","32G"
"Istanbul","A","CO39FC37","300","28:21:b4:89:01:d6:27:9b","","Online","32G"
"Istanbul","A","CO39FC37","301","29:a2:cc:bc:e3:01:6e:35","","Online","32G"
"Istanbul","A","CO39FC37","306","28:51:ac:99:29:92:39:7f","","Online","32G"
"Istanbul","A","CO39FC37","307","28:51:cc:bc:e3:01:6d:fe","","Online","32G"
"Istanbul","A","CO39FC37","308","28:21:ac:99:29:92:39:7f","","Online","32G"
"Istanbul","A","CO39FC37","312","10:00:70:b7:e4:13:c9:2d","","Online","64G"
"Istanbul","A","CO39FC37","313","51:40:2e:c0:01:c8:5c:08","SN1600Q FW:v9.15.00 DVR:v5.4.85.0","Online","32G"
"Istanbul","A","CO39FC37","314","10:00:94:40:c9:d4:27:e1","Emulex PPN-10:00:94:40:C9:D4:27:E1","Online","32G"
"Istanbul","A","CO39FC37","317","28:90:cc:bc:e3:01:6e:35","","Online","32G"
"Istanbul","A","CO39FC37","318","10:00:00:10:9b:f6:1b:09","","Online","32G"
"Istanbul","A","CO39FC37","319","28:11:b4:89:01:d6:27:95","","Online","32G"
"Istanbul","A","CO39FC37","320","28:11:b4:89:01:d6:27:9a","","Online","32G"
"Istanbul","A","CO39FC37","321","28:12:b4:89:01:d6:27:9a","","Online","32G"
"Istanbul","A","CO39FC37","322","10:00:94:40:c9:d4:37:69","Emulex PPN-10:00:94:40:C9:D4:37:69","Online","32G"
"Istanbul","A","CO39FC37","323","10:00:94:40:c9:d0:c6:70","5","Online","32G"
"Istanbul","A","CO39FC37","324","28:12:b4:89:01:d6:27:95","","Online","32G"
"Istanbul","A","CO39FC37","325","10:00:70:b7:e4:20:f0:30","Emulex PPN-10:00:70:b7:e4:20:f0:30","Online","64G"
"Istanbul","A","CO39FC37","327","29:30:cc:bc:e3:01:6e:38","","Online","32G"
"Istanbul","A","CO39FC37","330","10:00:70:b7:e4:24:10:c3","Emulex PPN-10:00:70:b7:e4:24:10:c3","Online","64G"
"Istanbul","A","CO39FC37","334","28:51:b4:89:01:d6:27:9b","","Online","32G"
"Istanbul","A","CO39FC37","385","10:00:70:b7:e4:27:14:18","Emulex PPN-10:00:70:b7:e4:27:14:18","Online","64G"
"Istanbul","A","CO39FC37","386","28:21:b4:89:01:d6:27:95","","Online","32G"
"Istanbul","A","CO39FC37","388","28:11:60:a6:c5:ea:68:02","","Online","32G"
"Istanbul","A","CO39FC37","390","10:00:70:b7:e4:24:15:7e","Emulex PPN-10:00:70:b7:e4:24:15:7e","Online","64G"
"Istanbul","A","CO39FC37","391","28:52:ac:99:29:92:39:7f","","Online","32G"
"Istanbul","A","CO39FC37","392","28:52:b4:89:01:d6:27:9b","","Online","32G"
"Istanbul","A","CO39FC37","394","21:00:f4:c7:aa:05:d2:5d","","Online","32G"
"Istanbul","A","CO39FC37","395","28:12:cc:bc:e3:01:6e:38","","Online","32G"
"Istanbul","A","CO39FC37","397","21:00:f4:c7:aa:05:13:7f","","Online","32G"
"Istanbul","A","CO39FC37","398","21:00:f4:c7:aa:04:ac:fa","","Online","32G"
"Istanbul","A","CO39FC37","402","28:21:b4:89:01:d6:27:9a","","Online","32G"
"Istanbul","A","CO39FC37","403","28:c0:cc:bc:e3:01:6d:f8","","Online","32G"
"Istanbul","A","CO39FC37","404","51:40:2e:c0:01:c8:5e:04","SN1600Q FW:v9.09.00 DVR:v5.4.85.0","Online","32G"
"Istanbul","A","CO39FC37","406","21:00:f4:c7:aa:05:11:58","","Online","32G"
"Istanbul","A","CO39FC37","407","10:00:94:40:c9:d0:3b:73","7","Online","32G"
"Istanbul","A","CO39FC37","408","28:40:a8:d4:e0:5d:d4:b7","","Online","32G"
"Istanbul","A","CO39FC37","409","10:00:00:62:0b:3e:3d:d2","","Online","64G"
"Istanbul","A","CO39FC37","410","28:c0:b4:89:01:d6:27:95","","Online","32G"
"Istanbul","A","CO39FC37","411","10:00:70:b7:e4:05:50:24","","Online","64G"
"Istanbul","A","CO39FC37","412","10:00:70:b7:e4:24:15:2d","Emulex PPN-10:00:70:b7:e4:24:15:2d","Online","64G"
"Istanbul","A","CO39FC37","414","28:90:cc:bc:e3:01:6e:38","","Online","32G"
"Istanbul","A","CO39FC37","415","28:12:b4:89:01:d6:27:9b","","Online","32G"
"Istanbul","A","CO39FC37","416","10:00:00:10:9b:7d:b2:87","","Online","32G"
"Istanbul","A","CO39FC37","417","28:11:ac:99:29:92:39:7f","","Online","32G"
"Istanbul","A","CO39FC37","418","28:12:ac:99:29:92:39:7f","","Online","32G"
"Istanbul","A","CO39FC37","420","10:00:70:b7:e4:20:f5:7e","Emulex PPN-10:00:70:B7:E4:20:F5:7E","Online","64G"
"Istanbul","A","CO39FC37","421","28:11:b4:89:01:d6:27:9b","","Online","32G"
"Istanbul","A","CO39FC37","423","29:30:cc:bc:e3:01:6e:35","","Online","32G"
"Istanbul","A","CO39FC37","426","28:21:cc:bc:e3:01:6d:f8","","Online","32G"
"Istanbul","A","CO39FC37","430","28:80:b4:89:01:d6:27:9a","","Online","32G"
"Istanbul","A","CO39FC37","481","10:00:70:b7:e4:13:cf:db","","Online","64G"
"Istanbul","A","CO39FC37","490","10:00:b4:7a:f1:d2:e7:3c","2","Online","32G"
"Istanbul","A","CO39FC37","491","10:00:70:b7:e4:24:12:ba","Emulex PPN-10:00:70:b7:e4:24:12:ba","Online","64G"
"Istanbul","A","CO39FC37","492","29:91:60:a6:c5:ea:68:02","","Online","32G"
"Istanbul","A","CO39FC37","493","21:00:f4:c7:aa:05:04:aa","","Online","32G"
"Istanbul","A","CO39FC37","498","29:90:cc:bc:e3:01:6d:fe","","Online","32G"
"Istanbul","A","CO39FC37","501","29:70:a8:d4:e0:5d:d4:b7","","Online","32G"
"Istanbul","A","CO39FC37","503","28:10:b4:89:01:d6:27:9b","","Online","32G"
"Istanbul","A","CO39FC37","505","21:00:f4:c7:aa:04:ac:f9","","Online","32G"
"Istanbul","A","CO39FC37","508","21:00:f4:c7:aa:05:10:45","","Online","32G"
"Istanbul","A","CO39FC37","509","29:a2:cc:bc:e3:01:6e:38","","Online","32G"
"Istanbul","A","CO39FC37","511","21:00:f4:c7:aa:05:04:a2","","Online","32G"
"Istanbul","A","CO39FC37","515","28:40:60:a6:c5:ea:68:02","","Online","32G"
"Istanbul","A","CO39FC37","516","10:00:70:b7:e4:13:cf:87","","Online","64G"
"Istanbul","A","CO39FC37","517","10:00:00:62:0b:42:45:72","0","Online","64G"
"Istanbul","A","CO39FC37","519","21:00:f4:c7:aa:05:05:66","","Online","32G"
"Istanbul","A","CO39FC37","520","28:50:ac:99:29:92:39:7f","","Online","32G"
"Istanbul","A","CO39FC37","521","10:00:94:40:c9:d0:c6:6f","4","Online","32G"
"Istanbul","A","CO39FC37","523","29:91:60:10:9e:f9:a4:4d","","Online","32G"
"Istanbul","A","CO39FC37","585","21:00:f4:c7:aa:04:ac:7c","","Online","32G"
"Istanbul","A","CO39FC37","589","10:00:70:b7:e4:20:f5:ca","Emulex PPN-10:00:70:B7:E4:20:F5:CA","Online","64G"
"Istanbul","A","CO39FC37","590","10:00:00:62:0b:42:45:2a","0","Online","64G"
"Istanbul","A","CO39FC37","593","28:c0:b4:89:01:d6:27:9a","","Online","32G"
"Istanbul","A","CO39FC37","594","28:80:cc:bc:e3:01:6d:f8","","Online","32G"
"Istanbul","A","CO39FC37","597","21:00:f4:c7:aa:05:05:0d","","Online","32G"
"Istanbul","A","CO39FC37","598","28:11:cc:bc:e3:01:6d:f8","","Online","32G"
"Istanbul","A","CO39FC37","603","10:00:70:b7:e4:13:c6:4b","","Online","64G"
"Istanbul","A","CO39FC37","605","21:00:f4:c7:aa:05:d2:d5","","Online","32G"
"Istanbul","A","CO39FC37","608","21:00:f4:c7:aa:05:04:b8","","Online","32G"
"Istanbul","A","CO39FC37","609","21:00:f4:c7:aa:04:ac:dd","","Online","32G"
"Istanbul","A","CO39FC37","610","21:00:f4:c7:aa:05:d2:d9","","Online","32G"
"Istanbul","A","CO39FC37","613","10:00:70:b7:e4:13:cf:75","","Online","64G"
"Istanbul","A","CO39FC37","617","28:50:b4:89:01:d6:27:9b","","Online","32G"
"Istanbul","A","CO39FC37","618","21:00:f4:c7:aa:05:11:5c","","Online","32G"
"Istanbul","A","CO39FC37","620","29:a1:60:a6:c5:ea:68:02","","Online","32G"
"Istanbul","A","CO39FC37","672","10:00:70:b7:e4:13:c9:2e","","Online","64G"
"Istanbul","A","CO39FC37","679","10:00:70:b7:e4:13:d0:3d","","Online","64G"
"Istanbul","A","CO39FC37","681","10:00:70:b7:e4:24:11:03","0","Online","64G"
"Istanbul","A","CO39FC37","683","29:71:cc:bc:e3:01:6e:38","","Online","32G"
"Istanbul","A","CO39FC37","687","10:00:70:b7:e4:24:15:ca","Emulex PPN-10:00:70:b7:e4:24:15:ca","Online","64G"
"Istanbul","A","CO39FC37","688","51:40:2e:c0:14:84:27:8e","SN1100Q FW:v9.15.00 DVR:v10.02.09.100-k","Online","16G"
"Istanbul","A","CO39FC37","690","28:81:cc:bc:e3:01:6d:f8","","Online","32G"
"Istanbul","A","CO39FC37","691","10:00:70:b7:e4:24:15:ba","Emulex PPN-10:00:70:b7:e4:24:15:ba","Online","64G"
"Istanbul","A","CO39FC37","692","28:10:ac:99:29:92:39:7f","","Online","32G"
"Istanbul","A","CO39FC37","696","10:00:00:62:0b:42:45:55","Emulex PPN-10:00:00:62:0B:42:45:55","Online","64G"
"Istanbul","A","CO39FC37","700","28:51:cc:bc:e3:01:6e:35","","Online","32G"
"Istanbul","A","CO39FC37","706","10:00:70:b7:e4:24:10:45","0","Online","64G"
"Istanbul","A","CO39FC37","708","21:00:f4:c7:aa:04:ac:a1","","Online","32G"
"Istanbul","A","CO39FC37","711","29:70:60:a6:c5:ea:68:02","","Online","32G"
"Istanbul","A","CO39FC37","712","28:80:b4:89:01:d6:27:95","","Online","32G"
"Istanbul","A","CO39FC37","715","10:00:94:40:c9:d0:3b:72","6","Online","32G"
"Istanbul","B","CN39FC209","6","21:00:f4:c7:aa:04:ac:85","","Online","32G"
"Istanbul","B","CN39FC209","7","21:00:f4:c7:aa:05:d1:b7","","Online","32G"
"Istanbul","B","CN39FC209","16","29:61:b4:89:01:d6:27:9a","","Online","32G"
"Istanbul","B","CN39FC209","19","21:00:f4:c7:aa:05:04:fd","","Online","32G"
"Istanbul","B","CN39FC209","23","21:00:f4:c7:aa:05:04:af","","Online","32G"
"Istanbul","B","CN39FC209","25","51:40:2e:c0:01:c8:5c:3e","SN1600Q FW:v9.15.00 DVR:v5.4.83.1","Online","32G"
"Istanbul","B","CN39FC209","28","10:00:5c:ed:8c:55:89:39","Emulex PPN-10:00:5c:ed:8c:55:89:39","Online","64G"
"Istanbul","B","CN39FC209","31","10:00:70:b7:e4:13:cf:9a","","Online","64G"
"Istanbul","B","CN39FC209","38","10:00:70:b7:e4:13:c7:d6","","Online","64G"
"Istanbul","B","CN39FC209","102","21:00:f4:c7:aa:05:05:00","","Online","32G"
"Istanbul","B","CN39FC209","110","10:00:70:b7:e4:13:c6:04","","Online","64G"
"Istanbul","B","CN39FC209","111","28:20:cc:bc:e3:01:6d:f8","","Online","32G"
"Istanbul","B","CN39FC209","112","21:00:f4:c7:aa:05:0d:bb","","Online","32G"
"Istanbul","B","CN39FC209","115","10:00:00:62:0b:3e:3d:e5","","Online","64G"
"Istanbul","B","CN39FC209","117","10:00:70:b7:e4:27:14:25","Emulex PPN-10:00:70:b7:e4:27:14:25","Online","64G"
"Istanbul","B","CN39FC209","118","21:00:f4:c7:aa:05:d1:e9","","Online","32G"
"Istanbul","B","CN39FC209","120","21:00:f4:c7:aa:04:ad:0f","","Online","32G"
"Istanbul","B","CN39FC209","121","21:00:f4:c7:aa:05:d1:93","","Online","32G"
"Istanbul","B","CN39FC209","125","10:00:70:b7:e4:13:cf:79","","Online","64G"
"Istanbul","B","CN39FC209","128","28:f0:cc:bc:e3:01:6d:fe","","Online","32G"
"Istanbul","B","CN39FC209","135","10:00:70:b7:e4:13:cf:a3","","Online","64G"
"Istanbul","B","CN39FC209","137","29:31:cc:bc:e3:01:6e:38","","Online","32G"
"Istanbul","B","CN39FC209","143","28:91:cc:bc:e3:01:6e:35","","Online","32G"
"Istanbul","B","CN39FC209","194","29:61:b4:89:01:d6:27:95","","Online","32G"
"Istanbul","B","CN39FC209","202","28:41:60:10:9e:f9:a4:4d","","Online","32G"
"Istanbul","B","CN39FC209","204","10:00:70:b7:e4:13:cf:85","","Online","64G"
"Istanbul","B","CN39FC209","206","21:00:f4:c7:aa:04:ac:77","","Online","32G"
"Istanbul","B","CN39FC209","207","10:00:70:b7:e4:11:7f:ca","3","Online","64G"
"Istanbul","B","CN39FC209","215","10:00:70:b7:e4:13:c9:1f","","Online","64G"
"Istanbul","B","CN39FC209","220","29:30:cc:bc:e3:01:6d:fe","","Online","32G"
"Istanbul","B","CN39FC209","230","29:91:cc:bc:e3:01:6d:fe","","Online","32G"
"Istanbul","B","CN39FC209","232","28:41:60:a6:c5:ea:68:02","","Online","32G"
"Istanbul","B","CN39FC209","233","29:31:cc:bc:e3:01:6e:35","","Online","32G"
"Istanbul","B","CN39FC209","239","28:91:cc:bc:e3:01:6e:38","","Online","32G"
"Istanbul","B","CN39FC209","289","21:00:f4:c7:aa:05:05:41","","Online","32G"
"Istanbul","B","CN39FC209","292","10:00:70:b7:e4:24:14:9d","3","Online","64G"
"Istanbul","B","CN39FC209","294","10:00:70:b7:e4:24:15:82","Emulex PPN-10:00:70:b7:e4:24:15:82","Online","64G"
"Istanbul","B","CN39FC209","296","21:00:f4:c7:aa:05:d2:13","","Online","32G"
