"Tarih","Lokasyon","Kabinet","ID","Yerel LUN","Uzak LUN","Uzak Kabinet","Domain","Durum","Saglik","Kapasite (TB)","Sync Ilerleme"
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000d8","CBDRCARC_0020","CBDRCARC_0020","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000d7","CBDRCARC_0019","CBDRCARC_0019","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000d9","CBDRCARC_0021","CBDRCARC_0021","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000db","CBDRCARC_0023","CBDRCARC_0023","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000da","CBDRCARC_0022","CBDRCARC_0022","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000dd","CBDRCARC_0025","CBDRCARC_0025","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000dc","CBDRCARC_0024","CBDRCARC_0024","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000de","CBDRCARC_0026","CBDRCARC_0026","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000df","CBDRCARC_0027","CBDRCARC_0027","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000e1","CBDRCARC_0029","CBDRCARC_0029","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000e0","CBDRCARC_0028","CBDRCARC_0028","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000e2","CBDRCARC_0030","CBDRCARC_0030","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000e3","CBDRCARC_0031","CBDRCARC_0031","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000e4","CBDRCARC_0032","CBDRCARC_0032","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000e5","CBDRCARC_0033","CBDRCARC_0033","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000e6","CBDRCARC_0034","CBDRCARC_0034","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000e7","CBDRCARC_0035","CBDRCARC_0035","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000e8","CBDRCARC_0036","CBDRCARC_0036","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000e9","CBDRCARC_0037","CBDRCARC_0037","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000ea","CBDRCARC_0038","CBDRCARC_0038","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000eb","CBDRCARC_0039","CBDRCARC_0039","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000ec","CBDRCARC_0040","CBDRCARC_0040","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000ed","CBDRCARC_0041","CBDRCARC_0041","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000ee","CBDRCARC_0042","CBDRCARC_0042","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000ef","CBDRCARC_0043","CBDRCARC_0043","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000f0","CBDRCARC_0044","CBDRCARC_0044","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000f1","CBDRCARC_0045","CBDRCARC_0045","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000f2","CBDRCARC_0046","CBDRCARC_0046","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000f3","CBDRCARC_0047","CBDRCARC_0047","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000f5","CBDRCARC_0049","CBDRCARC_0049","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000f6","CBDRCARC_0050","CBDRCARC_0050","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000f4","CBDRCARC_0048","CBDRCARC_0048","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000f7","CBDRCARC_0051","CBDRCARC_0051","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000f8","CBDRCARC_0052","CBDRCARC_0052","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000f9","CBDRCARC_0053","CBDRCARC_0053","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000fa","CBDRCARC_0054","CBDRCARC_0054","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000fb","CBDRCARC_0055","CBDRCARC_0055","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000fc","CBDRCARC_0056","CBDRCARC_0056","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000fe","CBDRCARC_0058","CBDRCARC_0058","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000fd","CBDRCARC_0057","CBDRCARC_0057","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b00000000000000ff","CBDRCARC_0059","CBDRCARC_0059","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000100","CBDRCARC_0060","CBDRCARC_0060","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000101","CBDRCARC_0061","CBDRCARC_0061","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000102","CBDRCARC_0062","CBDRCARC_0062","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000103","CBDRCARC_0063","CBDRCARC_0063","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000104","CBDRCARC_0064","CBDRCARC_0064","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000105","CBDRCARC_0065","CBDRCARC_0065","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000106","CBDRCARC_0066","CBDRCARC_0066","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000107","CBDRCARC_0067","CBDRCARC_0067","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000108","CBDRCARC_0068","CBDRCARC_0068","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000109","CBDRCARC_0069","CBDRCARC_0069","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000010a","CBDRCARC_0070","CBDRCARC_0070","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000010c","CBDRCARC_0072","CBDRCARC_0072","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000010d","CBDRCARC_0073","CBDRCARC_0073","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000010e","CBDRCARC_0074","CBDRCARC_0074","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000010b","CBDRCARC_0071","CBDRCARC_0071","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000010f","CBDRCARC_0075","CBDRCARC_0075","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000110","CBDRCARC_0076","CBDRCARC_0076","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000111","CBDRCARC_0077","CBDRCARC_0077","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000112","CBDRCARC_0078","CBDRCARC_0078","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000113","CBDRCARC_0079","CBDRCARC_0079","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000114","CBDRCARC_0080","CBDRCARC_0080","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000115","CBDRCARC_0081","CBDRCARC_0081","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000116","CBDRCARC_0082","CBDRCARC_0082","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000117","CBDRCARC_0083","CBDRCARC_0083","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000119","CBDRCARC_0085","CBDRCARC_0085","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000118","CBDRCARC_0084","CBDRCARC_0084","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000011a","CBDRCARC_0086","CBDRCARC_0086","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000011b","CBDRCARC_0087","CBDRCARC_0087","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000011c","CBDRCARC_0088","CBDRCARC_0088","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000011d","CBDRCARC_0089","CBDRCARC_0089","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000011e","CBDRCARC_0090","CBDRCARC_0090","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000011f","CBDRCARC_0091","CBDRCARC_0091","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000120","CBDRCARC_0092","CBDRCARC_0092","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000121","CBDRCARC_0093","CBDRCARC_0093","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000122","CBDRCARC_0094","CBDRCARC_0094","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000123","CBDRCARC_0095","CBDRCARC_0095","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000124","CBDRCARC_0096","CBDRCARC_0096","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000125","CBDRCARC_0097","CBDRCARC_0097","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000126","CBDRCARC_0098","CBDRCARC_0098","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000127","CBDRCARC_0099","CBDRCARC_0099","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000128","CBDRCARC_0100","CBDRCARC_0100","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000129","CBDRCARC_0101","CBDRCARC_0101","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000012a","CBDRCARC_0102","CBDRCARC_0102","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000012b","CBDRCARC_0103","CBDRCARC_0103","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000012d","CBDRCARC_0105","CBDRCARC_0105","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000012c","CBDRCARC_0104","CBDRCARC_0104","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000012e","CBDRCARC_0106","CBDRCARC_0106","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000012f","CBDRCARC_0107","CBDRCARC_0107","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000130","CBDRCARC_0108","CBDRCARC_0108","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000131","CBDRCARC_0109","CBDRCARC_0109","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000132","CBDRCARC_0110","CBDRCARC_0110","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000133","CBDRCARC_0111","CBDRCARC_0111","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000134","CBDRCARC_0112","CBDRCARC_0112","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000135","CBDRCARC_0113","CBDRCARC_0113","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000136","CBDRCARC_0114","CBDRCARC_0114","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000137","CBDRCARC_0115","CBDRCARC_0115","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000139","CBDRCARC_0117","CBDRCARC_0117","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000138","CBDRCARC_0116","CBDRCARC_0116","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000013a","CBDRCARC_0118","CBDRCARC_0118","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000013b","CBDRCARC_0119","CBDRCARC_0119","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000013d","CBDRCARC_0121","CBDRCARC_0121","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000013c","CBDRCARC_0120","CBDRCARC_0120","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000013e","CBDRCARC_0122","CBDRCARC_0122","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000013f","CBDRCARC_0123","CBDRCARC_0123","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000140","CBDRCARC_0124","CBDRCARC_0124","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000141","CBDRCARC_0125","CBDRCARC_0125","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000142","CBDRCARC_0126","CBDRCARC_0126","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000143","CBDRCARC_0127","CBDRCARC_0127","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000144","CBDRCARC_0128","CBDRCARC_0128","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000145","CBDRCARC_0129","CBDRCARC_0129","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000146","CBDRCARC_0130","CBDRCARC_0130","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000147","CBDRCARC_0131","CBDRCARC_0131","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000148","CBDRCARC_0132","CBDRCARC_0132","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000149","CBDRCARC_0133","CBDRCARC_0133","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000014a","CBDRCARC_0134","CBDRCARC_0134","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000014b","CBDRCARC_0135","CBDRCARC_0135","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000014c","CBDRCARC_0136","CBDRCARC_0136","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000014e","CBDRCARC_0138","CBDRCARC_0138","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000014d","CBDRCARC_0137","CBDRCARC_0137","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000014f","CBDRCARC_0139","CBDRCARC_0139","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000150","CBDRCARC_0140","CBDRCARC_0140","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000151","CBDRCARC_0141","CBDRCARC_0141","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000152","CBDRCARC_0142","CBDRCARC_0142","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000153","CBDRCARC_0143","CBDRCARC_0143","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000154","CBDRCARC_0144","CBDRCARC_0144","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000155","CBDRCARC_0145","CBDRCARC_0145","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000156","CBDRCARC_0146","CBDRCARC_0146","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000157","CBDRCARC_0147","CBDRCARC_0147","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000158","CBDRCARC_0148","CBDRCARC_0148","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000159","CBDRCARC_0149","CBDRCARC_0149","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000015a","CBDRCARC_0150","CBDRCARC_0150","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000015b","CBDRCARC_0151","CBDRCARC_0151","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000015c","CBDRCARC_0152","CBDRCARC_0152","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000015d","CBDRCARC_0153","CBDRCARC_0153","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000015e","CBDRCARC_0154","CBDRCARC_0154","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000015f","CBDRCARC_0155","CBDRCARC_0155","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000160","CBDRCARC_0156","CBDRCARC_0156","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000161","CBDRCARC_0157","CBDRCARC_0157","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000162","CBDRCARC_0158","CBDRCARC_0158","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000163","CBDRCARC_0159","CBDRCARC_0159","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000164","CBDRCARC_0160","CBDRCARC_0160","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000165","CBDRCARC_0161","CBDRCARC_0161","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000167","CBDRCARC_0163","CBDRCARC_0163","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000166","CBDRCARC_0162","CBDRCARC_0162","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000169","CBDRCARC_0165","CBDRCARC_0165","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000016b","CBDRCARC_0167","CBDRCARC_0167","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000168","CBDRCARC_0164","CBDRCARC_0164","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000016c","CBDRCARC_0168","CBDRCARC_0168","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000016a","CBDRCARC_0166","CBDRCARC_0166","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000016d","CBDRCARC_0169","CBDRCARC_0169","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000016e","CBDRCARC_0170","CBDRCARC_0170","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000016f","CBDRCARC_0171","CBDRCARC_0171","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000170","CBDRCARC_0172","CBDRCARC_0172","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000171","CBDRCARC_0173","CBDRCARC_0173","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000172","CBDRCARC_0174","CBDRCARC_0174","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000174","CBDRCARC_0176","CBDRCARC_0176","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000173","CBDRCARC_0175","CBDRCARC_0175","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000175","CBDRCARC_0177","CBDRCARC_0177","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000176","CBDRCARC_0178","CBDRCARC_0178","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000177","CBDRCARC_0179","CBDRCARC_0179","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000178","CBDRCARC_0180","CBDRCARC_0180","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b0000000000000179","CBDRCARC_0181","CBDRCARC_0181","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","2100ac992992395b000000000000017a","CBDRCARC_0182","CBDRCARC_0182","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","210094a4f9d319c4000000000000017b","CBDRCRAC85_OS_0000","CBDRCRAC85_OS_0000","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","210094a4f9d319c4000000000000017c","CBDRCRAC86_OS_0000","CBDRCRAC86_OS_0000","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","210094a4f9d319c4000000000000017d","CBDRCRAC85_FS_0000","CBDRCRAC85_FS_0000","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","210094a4f9d319c4000000000000017e","CBDRCRAC85_FS_0001","CBDRCRAC85_FS_0001","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","210094a4f9d319c4000000000000017f","CBDRCRAC86_FS_0000","CBDRCRAC86_FS_0000","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","210094a4f9d319c40000000000000180","CBDRCRAC86_FS_0001","CBDRCRAC86_FS_0001","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","210094a4f9d319c40000000000000185","CBDRCRAC85_86_vote_0000","CBDRCRAC85_86_vote_0000","","BlockHyperMetroDomain","Normal","Normal","0",""
"2026-05-17","Ankara","HW001","210094a4f9d319c40000000000000186","CBDRCRAC85_86_vote_0001","CBDRCRAC85_86_vote_0001","","BlockHyperMetroDomain","Normal","Normal","0",""
